,airport_code,airport_name,year,month,ntsb_accidents,ntsb_incidents,faa_incidents,dataset
20535,SPI,Abraham Lincoln Capital Airport,1997,7,1.0,0.0,0.0,ntsb
6828,SPI,Springfield A.Lincoln Capital,1997,7,0.0,0.0,1.0,faa
20537,SPI,Abraham Lincoln Capital Airport,2000,10,1.0,0.0,0.0,ntsb
6846,SPI,Springfield A.Lincoln Capital,2000,10,0.0,0.0,1.0,faa
20545,SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,1988,4,0.0,1.0,0.0,ntsb
21321,SPS,Wichita Falls Municipal/Sheppard AFB,1988,4,0.0,0.0,1.0,faa
20578,SQL,San Carlos Airport,1988,10,1.0,0.0,0.0,ntsb
38737,SQL,San Carlos,1988,10,0.0,0.0,1.0,faa
20583,SQL,San Carlos Airport,1991,6,1.0,0.0,0.0,ntsb
38743,SQL,San Carlos,1991,6,0.0,0.0,1.0,faa
20585,SQL,San Carlos Airport,1991,9,1.0,0.0,0.0,ntsb
38744,SQL,San Carlos,1991,9,0.0,0.0,1.0,faa
20590,SQL,San Carlos Airport,1995,10,1.0,0.0,0.0,ntsb
38764,SQL,San Carlos,1995,10,0.0,0.0,2.0,faa
20593,SQL,San Carlos Airport,1996,6,1.0,0.0,0.0,ntsb
38765,SQL,San Carlos,1996,6,0.0,0.0,1.0,faa
20595,SQL,San Carlos Airport,1997,9,1.0,0.0,0.0,ntsb
38768,SQL,San Carlos,1997,9,0.0,0.0,1.0,faa
20598,SQL,San Carlos Airport,1999,8,1.0,0.0,0.0,ntsb
38771,SQL,San Carlos,1999,8,0.0,0.0,1.0,faa
20603,SQL,San Carlos Airport,2006,8,1.0,0.0,0.0,ntsb
38786,SQL,San Carlos,2006,8,0.0,0.0,1.0,faa
20604,SQL,San Carlos Airport,2008,9,0.0,1.0,0.0,ntsb
38794,SQL,San Carlos,2008,9,0.0,0.0,1.0,faa
20606,SQL,San Carlos Airport,2010,9,1.0,0.0,0.0,ntsb
38800,SQL,San Carlos,2010,9,0.0,0.0,1.0,faa
20608,SQL,San Carlos Airport,2013,5,1.0,0.0,0.0,ntsb
38806,SQL,San Carlos,2013,5,0.0,0.0,1.0,faa
20610,SQL,San Carlos Airport,2013,12,1.0,0.0,0.0,ntsb
38807,SQL,San Carlos,2013,12,0.0,0.0,1.0,faa
20612,SQL,San Carlos Airport,2015,2,0.0,1.0,0.0,ntsb
38810,SQL,San Carlos,2015,2,0.0,0.0,1.0,faa
20614,SQL,San Carlos Airport,2016,4,0.0,1.0,0.0,ntsb
38813,SQL,San Carlos,2016,4,0.0,0.0,1.0,faa
20626,SRQ,Sarasota Bradenton International Airport,1982,12,0.0,1.0,0.0,ntsb
16343,SRQ,Sarasota/Bradenton International,1982,12,0.0,0.0,1.0,faa
20628,SRQ,Sarasota Bradenton International Airport,1985,8,1.0,1.0,0.0,ntsb
16348,SRQ,Sarasota/Bradenton International,1985,8,0.0,0.0,1.0,faa
20632,SRQ,Sarasota Bradenton International Airport,1987,6,0.0,1.0,0.0,ntsb
16354,SRQ,Sarasota/Bradenton International,1987,6,0.0,0.0,2.0,faa
20642,SRQ,Sarasota Bradenton International Airport,2000,3,2.0,0.0,0.0,ntsb
16386,SRQ,Sarasota/Bradenton International,2000,3,0.0,0.0,1.0,faa
20646,SRQ,Sarasota Bradenton International Airport,2002,5,0.0,1.0,0.0,ntsb
16388,SRQ,Sarasota/Bradenton International,2002,5,0.0,0.0,1.0,faa
20656,SRQ,Sarasota Bradenton International Airport,2016,11,1.0,0.0,0.0,ntsb
16416,SRQ,Sarasota/Bradenton International,2016,11,0.0,0.0,2.0,faa
20679,SSF,Stinson Municipal Airport,1984,5,1.0,0.0,0.0,ntsb
49752,SSF,San Antonio Stinson Municipal,1984,5,0.0,0.0,1.0,faa
20684,SSF,Stinson Municipal Airport,1995,7,1.0,0.0,0.0,ntsb
49767,SSF,San Antonio Stinson Municipal,1995,7,0.0,0.0,1.0,faa
20688,SSF,Stinson Municipal Airport,2000,8,1.0,0.0,0.0,ntsb
49773,SSF,San Antonio Stinson Municipal,2000,8,0.0,0.0,1.0,faa
20745,STC,St Cloud Regional Airport,1997,6,1.0,0.0,0.0,ntsb
815,STC,St Cloud Regional,1997,6,0.0,0.0,1.0,faa
20747,STC,St Cloud Regional Airport,2000,12,0.0,1.0,0.0,ntsb
818,STC,St Cloud Regional,2000,12,0.0,0.0,1.0,faa
20756,STE,Stevens Point Municipal Airport,1982,10,1.0,0.0,0.0,ntsb
51221,STE,Stevens Point Municipal,1982,10,0.0,0.0,1.0,faa
20786,STL,St Louis Lambert International Airport,1982,4,0.0,1.0,0.0,ntsb
48812,STL,St Louis Lambert-St Louis Intl,1982,4,0.0,0.0,3.0,faa
20787,STL,St Louis Lambert International Airport,1982,5,0.0,1.0,0.0,ntsb
48813,STL,St Louis Lambert-St Louis Intl,1982,5,0.0,0.0,1.0,faa
20788,STL,St Louis Lambert International Airport,1983,1,0.0,1.0,0.0,ntsb
48818,STL,St Louis Lambert-St Louis Intl,1983,1,0.0,0.0,2.0,faa
20789,STL,St Louis Lambert International Airport,1983,2,1.0,0.0,0.0,ntsb
48819,STL,St Louis Lambert-St Louis Intl,1983,2,0.0,0.0,2.0,faa
20790,STL,St Louis Lambert International Airport,1983,5,1.0,1.0,0.0,ntsb
48820,STL,St Louis Lambert-St Louis Intl,1983,5,0.0,0.0,1.0,faa
20791,STL,St Louis Lambert International Airport,1983,7,0.0,1.0,0.0,ntsb
48822,STL,St Louis Lambert-St Louis Intl,1983,7,0.0,0.0,1.0,faa
20792,STL,St Louis Lambert International Airport,1983,10,1.0,0.0,0.0,ntsb
48824,STL,St Louis Lambert-St Louis Intl,1983,10,0.0,0.0,2.0,faa
20793,STL,St Louis Lambert International Airport,1983,11,0.0,2.0,0.0,ntsb
48825,STL,St Louis Lambert-St Louis Intl,1983,11,0.0,0.0,4.0,faa
20794,STL,St Louis Lambert International Airport,1984,1,1.0,0.0,0.0,ntsb
48827,STL,St Louis Lambert-St Louis Intl,1984,1,0.0,0.0,3.0,faa
20795,STL,St Louis Lambert International Airport,1985,2,0.0,1.0,0.0,ntsb
48839,STL,St Louis Lambert-St Louis Intl,1985,2,0.0,0.0,1.0,faa
20796,STL,St Louis Lambert International Airport,1985,6,0.0,1.0,0.0,ntsb
48842,STL,St Louis Lambert-St Louis Intl,1985,6,0.0,0.0,6.0,faa
20797,STL,St Louis Lambert International Airport,1988,1,1.0,0.0,0.0,ntsb
48873,STL,St Louis Lambert-St Louis Intl,1988,1,0.0,0.0,4.0,faa
20798,STL,St Louis Lambert International Airport,1988,8,1.0,0.0,0.0,ntsb
48880,STL,St Louis Lambert-St Louis Intl,1988,8,0.0,0.0,12.0,faa
20799,STL,St Louis Lambert International Airport,1990,10,1.0,0.0,0.0,ntsb
48905,STL,St Louis Lambert-St Louis Intl,1990,10,0.0,0.0,3.0,faa
20801,STL,St Louis Lambert International Airport,1991,8,1.0,0.0,0.0,ntsb
48908,STL,St Louis Lambert-St Louis Intl,1991,8,0.0,0.0,3.0,faa
20802,STL,St Louis Lambert International Airport,1993,3,1.0,0.0,0.0,ntsb
48920,STL,St Louis Lambert-St Louis Intl,1993,3,0.0,0.0,1.0,faa
20804,STL,St Louis Lambert International Airport,1993,9,0.0,2.0,0.0,ntsb
48922,STL,St Louis Lambert-St Louis Intl,1993,9,0.0,0.0,2.0,faa
20805,STL,St Louis Lambert International Airport,1994,11,2.0,0.0,0.0,ntsb
48925,STL,St Louis Lambert-St Louis Intl,1994,11,0.0,0.0,1.0,faa
20806,STL,St Louis Lambert International Airport,1994,12,0.0,1.0,0.0,ntsb
48926,STL,St Louis Lambert-St Louis Intl,1994,12,0.0,0.0,2.0,faa
20807,STL,St Louis Lambert International Airport,1995,12,0.0,1.0,0.0,ntsb
48930,STL,St Louis Lambert-St Louis Intl,1995,12,0.0,0.0,1.0,faa
20808,STL,St Louis Lambert International Airport,1997,5,0.0,1.0,0.0,ntsb
48934,STL,St Louis Lambert-St Louis Intl,1997,5,0.0,0.0,1.0,faa
20811,STL,St Louis Lambert International Airport,2003,4,1.0,0.0,0.0,ntsb
48954,STL,St Louis Lambert-St Louis Intl,2003,4,0.0,0.0,2.0,faa
20812,STL,St Louis Lambert International Airport,2003,9,1.0,0.0,0.0,ntsb
48957,STL,St Louis Lambert-St Louis Intl,2003,9,0.0,0.0,1.0,faa
20813,STL,St Louis Lambert International Airport,2004,5,1.0,0.0,0.0,ntsb
48963,STL,St Louis Lambert-St Louis Intl,2004,5,0.0,0.0,2.0,faa
20820,STP,St Paul Downtown Holman Field,1982,8,1.0,0.0,0.0,ntsb
42412,STP,Minneapolis/St Paul St Paul Downtown Apt,1982,8,0.0,0.0,1.0,faa
20837,STS,Charles M. Schulz Sonoma County Airport,1982,8,1.0,0.0,0.0,ntsb
23383,STS,Santa Rosa Charles M. Schulz,1982,8,0.0,0.0,1.0,faa
20845,STS,Charles M. Schulz Sonoma County Airport,1990,5,1.0,0.0,0.0,ntsb
23408,STS,Santa Rosa Charles M. Schulz,1990,5,0.0,0.0,1.0,faa
20848,STS,Charles M. Schulz Sonoma County Airport,1996,6,2.0,0.0,0.0,ntsb
23426,STS,Santa Rosa Charles M. Schulz,1996,6,0.0,0.0,1.0,faa
20849,STS,Charles M. Schulz Sonoma County Airport,1998,3,1.0,0.0,0.0,ntsb
23432,STS,Santa Rosa Charles M. Schulz,1998,3,0.0,0.0,1.0,faa
20857,STS,Charles M. Schulz Sonoma County Airport,2005,11,1.0,0.0,0.0,ntsb
23446,STS,Santa Rosa Charles M. Schulz,2005,11,0.0,0.0,1.0,faa
20860,STS,Charles M. Schulz Sonoma County Airport,2014,11,1.0,0.0,0.0,ntsb
23459,STS,Santa Rosa Charles M. Schulz,2014,11,0.0,0.0,1.0,faa
20865,STT,Cyril E. King Airport,1985,3,1.0,0.0,0.0,ntsb
59116,STT,St Thomas Island Cyril E. King,1985,3,0.0,0.0,1.0,faa
20891,SUA,Witham Field,1986,5,1.0,0.0,0.0,ntsb
7208,SUA,Stuart Witham Field,1986,5,0.0,0.0,1.0,faa
20892,SUA,Witham Field,1988,2,0.0,1.0,0.0,ntsb
7209,SUA,Stuart Witham Field,1988,2,0.0,0.0,1.0,faa
20900,SUA,Witham Field,1997,4,1.0,0.0,0.0,ntsb
7222,SUA,Stuart Witham Field,1997,4,0.0,0.0,1.0,faa
20922,SUN,Friedman Memorial Airport,1988,1,1.0,0.0,0.0,ntsb
12424,SUN,Hailey/Sun Valley Friedman Memorial,1988,1,0.0,0.0,1.0,faa
20926,SUN,Friedman Memorial Airport,1994,8,1.0,0.0,0.0,ntsb
12431,SUN,Hailey/Sun Valley Friedman Memorial,1994,8,0.0,0.0,1.0,faa
20933,SUN,Friedman Memorial Airport,1999,3,1.0,0.0,0.0,ntsb
12439,SUN,Hailey/Sun Valley Friedman Memorial,1999,3,0.0,0.0,1.0,faa
20934,SUN,Friedman Memorial Airport,2000,7,1.0,0.0,0.0,ntsb
12440,SUN,Hailey/Sun Valley Friedman Memorial,2000,7,0.0,0.0,1.0,faa
20945,SUN,Friedman Memorial Airport,2011,8,1.0,0.0,0.0,ntsb
12452,SUN,Hailey/Sun Valley Friedman Memorial,2011,8,0.0,0.0,1.0,faa
20950,SUS,Spirit of St Louis Airport,1982,5,0.0,1.0,0.0,ntsb
11170,SUS,St Louis Spirit Of St Louis,1982,5,0.0,0.0,1.0,faa
20952,SUS,Spirit of St Louis Airport,1982,12,0.0,1.0,0.0,ntsb
11172,SUS,St Louis Spirit Of St Louis,1982,12,0.0,0.0,1.0,faa
20954,SUS,Spirit of St Louis Airport,1983,8,1.0,0.0,0.0,ntsb
11173,SUS,St Louis Spirit Of St Louis,1983,8,0.0,0.0,2.0,faa
20955,SUS,Spirit of St Louis Airport,1984,1,1.0,0.0,0.0,ntsb
11176,SUS,St Louis Spirit Of St Louis,1984,1,0.0,0.0,1.0,faa
20960,SUS,Spirit of St Louis Airport,1988,11,1.0,0.0,0.0,ntsb
11191,SUS,St Louis Spirit Of St Louis,1988,11,0.0,0.0,1.0,faa
20962,SUS,Spirit of St Louis Airport,1989,11,1.0,0.0,0.0,ntsb
11196,SUS,St Louis Spirit Of St Louis,1989,11,0.0,0.0,1.0,faa
20963,SUS,Spirit of St Louis Airport,1990,5,1.0,0.0,0.0,ntsb
11200,SUS,St Louis Spirit Of St Louis,1990,5,0.0,0.0,1.0,faa
20971,SUS,Spirit of St Louis Airport,1994,2,1.0,0.0,0.0,ntsb
11214,SUS,St Louis Spirit Of St Louis,1994,2,0.0,0.0,1.0,faa
20972,SUS,Spirit of St Louis Airport,1994,3,1.0,0.0,0.0,ntsb
11215,SUS,St Louis Spirit Of St Louis,1994,3,0.0,0.0,1.0,faa
20975,SUS,Spirit of St Louis Airport,1994,10,0.0,1.0,0.0,ntsb
11217,SUS,St Louis Spirit Of St Louis,1994,10,0.0,0.0,1.0,faa
20976,SUS,Spirit of St Louis Airport,1994,12,1.0,0.0,0.0,ntsb
11218,SUS,St Louis Spirit Of St Louis,1994,12,0.0,0.0,1.0,faa
20989,SUS,Spirit of St Louis Airport,2000,2,1.0,0.0,0.0,ntsb
11229,SUS,St Louis Spirit Of St Louis,2000,2,0.0,0.0,1.0,faa
20991,SUS,Spirit of St Louis Airport,2003,8,0.0,1.0,0.0,ntsb
11238,SUS,St Louis Spirit Of St Louis,2003,8,0.0,0.0,1.0,faa
20994,SUS,Spirit of St Louis Airport,2004,11,1.0,0.0,0.0,ntsb
11243,SUS,St Louis Spirit Of St Louis,2004,11,0.0,0.0,1.0,faa
20996,SUS,Spirit of St Louis Airport,2007,5,2.0,0.0,0.0,ntsb
11250,SUS,St Louis Spirit Of St Louis,2007,5,0.0,0.0,2.0,faa
20998,SUS,Spirit of St Louis Airport,2008,8,1.0,0.0,0.0,ntsb
11254,SUS,St Louis Spirit Of St Louis,2008,8,0.0,0.0,1.0,faa
21004,SUS,Spirit of St Louis Airport,2013,8,1.0,0.0,0.0,ntsb
11261,SUS,St Louis Spirit Of St Louis,2013,8,0.0,0.0,1.0,faa
21006,SUS,Spirit of St Louis Airport,2016,4,1.0,0.0,0.0,ntsb
11270,SUS,St Louis Spirit Of St Louis,2016,4,0.0,0.0,1.0,faa
21010,SUS,Spirit of St Louis Airport,2017,5,1.0,0.0,0.0,ntsb
11272,SUS,St Louis Spirit Of St Louis,2017,5,0.0,0.0,2.0,faa
21037,SUX,Sioux Gateway Airport/Brigadier General Bud Day Field,1989,7,1.0,0.0,0.0,ntsb
30991,SUX,Sioux City Sioux Gateway,1989,7,0.0,0.0,3.0,faa
21045,SVC,Grant County Airport,1995,7,1.0,0.0,0.0,ntsb
37615,SVC,Silver City Grant County,1995,7,0.0,0.0,1.0,faa
21052,SVE,Susanville Municipal Airport,1995,6,1.0,0.0,0.0,ntsb
14301,SVE,Susanville Municipal,1995,6,0.0,0.0,1.0,faa
21069,SVN,Hunter Army Air Field,1995,10,1.0,0.0,0.0,ntsb
31529,SVN,Savannah Hunter AAF,1995,10,0.0,0.0,1.0,faa
21132,SXP,Nunam Iqua Airport,1992,8,0.0,1.0,0.0,ntsb
18950,SXP,Nunam Iqua Sheldon Point,1992,8,0.0,0.0,2.0,faa
21138,SXQ,Soldotna Airport,1985,6,1.0,0.0,0.0,ntsb
10176,SXQ,Soldotna,1985,6,0.0,0.0,2.0,faa
21142,SXQ,Soldotna Airport,1995,4,1.0,0.0,0.0,ntsb
10188,SXQ,Soldotna,1995,4,0.0,0.0,1.0,faa
21173,SYR,Syracuse Hancock International Airport,1989,3,2.0,0.0,0.0,ntsb
51670,SYR,Syracuse Hancock Intl,1989,3,0.0,0.0,3.0,faa
21174,SYR,Syracuse Hancock International Airport,1991,11,1.0,0.0,0.0,ntsb
51700,SYR,Syracuse Hancock Intl,1991,11,0.0,0.0,2.0,faa
21175,SYR,Syracuse Hancock International Airport,1994,10,2.0,0.0,0.0,ntsb
51732,SYR,Syracuse Hancock Intl,1994,10,0.0,0.0,1.0,faa
21176,SYR,Syracuse Hancock International Airport,1997,11,1.0,0.0,0.0,ntsb
51760,SYR,Syracuse Hancock Intl,1997,11,0.0,0.0,4.0,faa
21177,SYR,Syracuse Hancock International Airport,1998,5,0.0,1.0,0.0,ntsb
51766,SYR,Syracuse Hancock Intl,1998,5,0.0,0.0,1.0,faa
21183,SZL,Whiteman Air Force Base,2001,7,0.0,1.0,0.0,ntsb
1092,SZL,Knob Noster Whiteman AFB,2001,7,0.0,0.0,1.0,faa
21223,SZP,Santa Paula Airport,2002,2,1.0,0.0,0.0,ntsb
27449,SZP,Santa Paula,2002,2,0.0,0.0,1.0,faa
21228,SZP,Santa Paula Airport,2013,2,1.0,0.0,0.0,ntsb
27453,SZP,Santa Paula,2013,2,0.0,0.0,1.0,faa
21300,TCL,Tuscaloosa Regional Airport,1982,4,1.0,0.0,0.0,ntsb
37531,TCL,Tuscaloosa Regional,1982,4,0.0,0.0,1.0,faa
21328,TCS,Truth Or Consequences Municipal Airport,2010,7,1.0,0.0,0.0,ntsb
53817,TCS,Truth or Consequences Municipal,2010,7,0.0,0.0,1.0,faa
21359,TDW,Tradewind Airport,1984,8,1.0,0.0,0.0,ntsb
46360,TDW,Amarillo Tradewind,1984,8,0.0,0.0,1.0,faa
21375,TDZ,Toledo Executive Airport,1988,12,1.0,0.0,0.0,ntsb
59166,TDZ,Toledo Executive,1988,12,0.0,0.0,1.0,faa
21379,TDZ,Toledo Executive Airport,1998,2,1.0,0.0,0.0,ntsb
59188,TDZ,Toledo Executive,1998,2,0.0,0.0,1.0,faa
21383,TEB,Teterboro Airport,1982,4,1.0,0.0,0.0,ntsb
39392,TEB,Teterboro,1982,4,0.0,0.0,4.0,faa
21390,TEB,Teterboro Airport,1985,10,1.0,0.0,0.0,ntsb
39402,TEB,Teterboro,1985,10,0.0,0.0,1.0,faa
21392,TEB,Teterboro Airport,1988,1,0.0,1.0,0.0,ntsb
39411,TEB,Teterboro,1988,1,0.0,0.0,1.0,faa
21394,TEB,Teterboro Airport,1988,8,1.0,0.0,0.0,ntsb
39415,TEB,Teterboro,1988,8,0.0,0.0,1.0,faa
21396,TEB,Teterboro Airport,1990,2,2.0,0.0,0.0,ntsb
39423,TEB,Teterboro,1990,2,0.0,0.0,2.0,faa
21397,TEB,Teterboro Airport,1990,7,1.0,0.0,0.0,ntsb
39426,TEB,Teterboro,1990,7,0.0,0.0,2.0,faa
21398,TEB,Teterboro Airport,1993,1,1.0,0.0,0.0,ntsb
39436,TEB,Teterboro,1993,1,0.0,0.0,1.0,faa
21400,TEB,Teterboro Airport,1994,1,1.0,0.0,0.0,ntsb
39442,TEB,Teterboro,1994,1,0.0,0.0,1.0,faa
21405,TEB,Teterboro Airport,2001,7,0.0,1.0,0.0,ntsb
39470,TEB,Teterboro,2001,7,0.0,0.0,1.0,faa
21408,TEB,Teterboro Airport,2003,12,0.0,1.0,0.0,ntsb
39478,TEB,Teterboro,2003,12,0.0,0.0,2.0,faa
21410,TEB,Teterboro Airport,2005,3,0.0,1.0,0.0,ntsb
39484,TEB,Teterboro,2005,3,0.0,0.0,1.0,faa
21414,TEB,Teterboro Airport,2006,3,0.0,1.0,0.0,ntsb
39486,TEB,Teterboro,2006,3,0.0,0.0,2.0,faa
21415,TEB,Teterboro Airport,2006,10,1.0,0.0,0.0,ntsb
39490,TEB,Teterboro,2006,10,0.0,0.0,1.0,faa
21421,TEB,Teterboro Airport,2010,10,0.0,3.0,0.0,ntsb
39498,TEB,Teterboro,2010,10,0.0,0.0,2.0,faa
21423,TEB,Teterboro Airport,2012,9,0.0,1.0,0.0,ntsb
39505,TEB,Teterboro,2012,9,0.0,0.0,1.0,faa
21430,TEX,Telluride Regional Airport,1987,12,1.0,0.0,0.0,ntsb
50470,TEX,Telluride Regional,1987,12,0.0,0.0,1.0,faa
21448,TEX,Telluride Regional Airport,2005,11,0.0,1.0,0.0,ntsb
50483,TEX,Telluride Regional,2005,11,0.0,0.0,1.0,faa
21537,TIX,Space Coast Regional Airport,1989,3,1.0,0.0,0.0,ntsb
30620,TIX,Titusville Space Coast Regional,1989,3,0.0,0.0,1.0,faa
21538,TIX,Space Coast Regional Airport,1989,9,1.0,0.0,0.0,ntsb
30621,TIX,Titusville Space Coast Regional,1989,9,0.0,0.0,1.0,faa
21540,TIX,Space Coast Regional Airport,1990,3,0.0,1.0,0.0,ntsb
30622,TIX,Titusville Space Coast Regional,1990,3,0.0,0.0,2.0,faa
21543,TIX,Space Coast Regional Airport,1992,11,0.0,1.0,0.0,ntsb
30627,TIX,Titusville Space Coast Regional,1992,11,0.0,0.0,1.0,faa
21555,TIX,Space Coast Regional Airport,2011,8,1.0,0.0,0.0,ntsb
30653,TIX,Titusville Space Coast Regional,2011,8,0.0,0.0,1.0,faa
21624,TLH,Tallahassee Regional Airport,1982,4,0.0,1.0,0.0,ntsb
22722,TLH,Tallahassee International,1982,4,0.0,0.0,1.0,faa
21626,TLH,Tallahassee Regional Airport,1984,4,1.0,0.0,0.0,ntsb
22725,TLH,Tallahassee International,1984,4,0.0,0.0,1.0,faa
21627,TLH,Tallahassee Regional Airport,1984,11,0.0,1.0,0.0,ntsb
22726,TLH,Tallahassee International,1984,11,0.0,0.0,1.0,faa
21633,TLH,Tallahassee Regional Airport,1989,12,0.0,1.0,0.0,ntsb
22737,TLH,Tallahassee International,1989,12,0.0,0.0,1.0,faa
21634,TLH,Tallahassee Regional Airport,1990,2,0.0,1.0,0.0,ntsb
22738,TLH,Tallahassee International,1990,2,0.0,0.0,2.0,faa
21642,TLH,Tallahassee Regional Airport,2002,12,1.0,0.0,0.0,ntsb
22765,TLH,Tallahassee International,2002,12,0.0,0.0,1.0,faa
21652,TLH,Tallahassee Regional Airport,2013,10,0.0,1.0,0.0,ntsb
22778,TLH,Tallahassee International,2013,10,0.0,0.0,1.0,faa
21675,TMB,Miami Executive Airport,1983,4,1.0,0.0,0.0,ntsb
40777,TMB,Miami Miami Executive,1983,4,0.0,0.0,1.0,faa
21677,TMB,Miami Executive Airport,1983,8,1.0,0.0,0.0,ntsb
40780,TMB,Miami Miami Executive,1983,8,0.0,0.0,1.0,faa
21688,TMB,Miami Executive Airport,1991,10,1.0,0.0,0.0,ntsb
40813,TMB,Miami Miami Executive,1991,10,0.0,0.0,1.0,faa
21695,TMB,Miami Executive Airport,1995,5,2.0,0.0,0.0,ntsb
40825,TMB,Miami Miami Executive,1995,5,0.0,0.0,1.0,faa
21697,TMB,Miami Executive Airport,1997,4,1.0,0.0,0.0,ntsb
40833,TMB,Miami Miami Executive,1997,4,0.0,0.0,1.0,faa
21698,TMB,Miami Executive Airport,1997,9,1.0,0.0,0.0,ntsb
40838,TMB,Miami Miami Executive,1997,9,0.0,0.0,2.0,faa
21700,TMB,Miami Executive Airport,1998,7,1.0,0.0,0.0,ntsb
40842,TMB,Miami Miami Executive,1998,7,0.0,0.0,1.0,faa
21701,TMB,Miami Executive Airport,1998,8,1.0,0.0,0.0,ntsb
40843,TMB,Miami Miami Executive,1998,8,0.0,0.0,2.0,faa
21713,TMB,Miami Executive Airport,2015,5,1.0,0.0,0.0,ntsb
40886,TMB,Miami Miami Executive,2015,5,0.0,0.0,1.0,faa
21717,TMB,Miami Executive Airport,2016,8,1.0,0.0,0.0,ntsb
40888,TMB,Miami Miami Executive,2016,8,0.0,0.0,1.0,faa
21732,TNP,Twentynine Palms Airport,1982,8,1.0,0.0,0.0,ntsb
12400,TNP,Twentynine Palms,1982,8,0.0,0.0,1.0,faa
21733,TNP,Twentynine Palms Airport,1984,10,1.0,0.0,0.0,ntsb
12405,TNP,Twentynine Palms,1984,10,0.0,0.0,1.0,faa
21748,TOA,Zamperini Field,1983,3,1.0,0.0,0.0,ntsb
19161,TOA,Torrance Zamperini Field,1983,3,0.0,0.0,1.0,faa
21753,TOA,Zamperini Field,1988,3,1.0,0.0,0.0,ntsb
19176,TOA,Torrance Zamperini Field,1988,3,0.0,0.0,1.0,faa
21755,TOA,Zamperini Field,1990,5,2.0,0.0,0.0,ntsb
19185,TOA,Torrance Zamperini Field,1990,5,0.0,0.0,2.0,faa
21756,TOA,Zamperini Field,1990,6,1.0,0.0,0.0,ntsb
19186,TOA,Torrance Zamperini Field,1990,6,0.0,0.0,1.0,faa
21758,TOA,Zamperini Field,1993,1,1.0,0.0,0.0,ntsb
19197,TOA,Torrance Zamperini Field,1993,1,0.0,0.0,2.0,faa
21761,TOA,Zamperini Field,1994,5,1.0,0.0,0.0,ntsb
19202,TOA,Torrance Zamperini Field,1994,5,0.0,0.0,1.0,faa
21764,TOA,Zamperini Field,1996,3,1.0,0.0,0.0,ntsb
19205,TOA,Torrance Zamperini Field,1996,3,0.0,0.0,2.0,faa
21770,TOA,Zamperini Field,2003,7,1.0,0.0,0.0,ntsb
19221,TOA,Torrance Zamperini Field,2003,7,0.0,0.0,1.0,faa
21775,TOA,Zamperini Field,2009,2,1.0,0.0,0.0,ntsb
19232,TOA,Torrance Zamperini Field,2009,2,0.0,0.0,1.0,faa
21799,TOG,Togiak Airport,1986,8,0.0,1.0,0.0,ntsb
50438,TOG,Togiak,1986,8,0.0,0.0,1.0,faa
21801,TOI,Troy Municipal Airport at N Kenneth Campbell Field,1989,7,1.0,0.0,0.0,ntsb
4379,TOI,Troy Municipal,1989,7,0.0,0.0,1.0,faa
21806,TOL,Toledo Express Airport,1986,3,1.0,0.0,0.0,ntsb
44487,TOL,Toledo Express,1986,3,0.0,0.0,1.0,faa
21888,TPL,Draughon Miller Central Texas Regional Airport,1988,1,1.0,0.0,0.0,ntsb
58616,TPL,Temple Draughon-Miller,1988,1,0.0,0.0,1.0,faa
21891,TPL,Draughon Miller Central Texas Regional Airport,1995,7,0.0,1.0,0.0,ntsb
58624,TPL,Temple Draughon-Miller,1995,7,0.0,0.0,1.0,faa
21896,TPL,Draughon Miller Central Texas Regional Airport,2014,6,0.0,1.0,0.0,ntsb
58632,TPL,Temple Draughon-Miller,2014,6,0.0,0.0,1.0,faa
21898,TRI,Tri-Cities Regional TN/VA Airport,1982,5,1.0,0.0,0.0,ntsb
44,TRI,Bristol/Johnson/Kingsp Tri-Cities Rgnl TN/VA,1982,5,0.0,0.0,1.0,faa
21910,TRI,Tri-Cities Regional TN/VA Airport,2004,2,1.0,0.0,0.0,ntsb
83,TRI,Bristol/Johnson/Kingsp Tri-Cities Rgnl TN/VA,2004,2,0.0,0.0,1.0,faa
21986,TRM,Jacqueline Cochran Regional Airport,1985,7,1.0,0.0,0.0,ntsb
17712,TRM,Thermal J.Cochran Regional,1985,7,0.0,0.0,1.0,faa
21988,TRM,Jacqueline Cochran Regional Airport,1986,9,2.0,0.0,0.0,ntsb
17713,TRM,Thermal J.Cochran Regional,1986,9,0.0,0.0,1.0,faa
22048,TTD,Portland Troutdale Airport,1990,2,1.0,0.0,0.0,ntsb
2190,TTD,Portland Troutdale,1990,2,0.0,0.0,1.0,faa
22075,TUL,Tulsa International Airport,1982,3,1.0,0.0,0.0,ntsb
45839,TUL,Tulsa Metropolitan Area,1982,3,0.0,0.0,1.0,faa
22076,TUL,Tulsa International Airport,1982,9,1.0,0.0,0.0,ntsb
45842,TUL,Tulsa Metropolitan Area,1982,9,0.0,0.0,2.0,faa
22077,TUL,Tulsa International Airport,1982,11,1.0,0.0,0.0,ntsb
45844,TUL,Tulsa Metropolitan Area,1982,11,0.0,0.0,1.0,faa
22078,TUL,Tulsa International Airport,1983,11,1.0,0.0,0.0,ntsb
45853,TUL,Tulsa Metropolitan Area,1983,11,0.0,0.0,2.0,faa
22079,TUL,Tulsa International Airport,1984,2,0.0,1.0,0.0,ntsb
45856,TUL,Tulsa Metropolitan Area,1984,2,0.0,0.0,1.0,faa
