,tracon,year,month
9897,SAN,2012,10
9898,SAN,2012,11
9899,SAN,2012,12
9900,SAN,2013,1
9901,SAN,2013,2
9902,SAN,2013,3
9903,SAN,2013,4
9904,SAN,2013,5
9905,SAN,2013,6
9906,SAN,2013,7
9907,SAN,2013,8
9908,SAN,2013,9
9909,SAN,2013,10
9910,SAN,2013,11
9911,SAN,2013,12
9912,SAN,2014,1
9913,SAN,2014,2
9914,SAN,2014,3
9915,SAN,2014,4
9916,SAN,2014,5
9917,SAN,2014,6
9918,SAN,2014,7
9919,SAN,2014,8
9920,SAN,2014,9
9921,SAN,2014,10
9922,SAN,2014,11
9923,SAN,2014,12
9924,SAN,2015,1
9925,SAN,2015,2
9926,SAN,2015,3
9927,SAN,2015,4
9928,SAN,2015,5
9929,SAN,2015,6
9930,SAN,2015,7
9931,SAN,2015,8
9932,SAN,2015,9
9933,SAN,2015,10
9934,SAN,2015,11
9935,SAN,2015,12
9936,SAN,2016,1
9937,SAN,2016,2
9938,SAN,2016,3
9939,SAN,2016,4
9940,SAN,2016,5
9941,SAN,2016,6
9942,SAN,2016,7
9943,SAN,2016,8
9944,SAN,2016,9
9945,SAN,2016,10
9946,SAN,2016,11
9947,SAN,2016,12
9948,SAN,2017,1
9949,SAN,2017,2
9950,SAN,2017,3
9951,SAN,2017,4
9952,SAN,2017,5
9953,SAN,2017,6
9954,SAN,2017,7
9955,SAN,2017,8
9956,SAN,2017,9
9957,SAN,2017,10
9958,SAN,2017,11
9959,SAN,2017,12
9960,SAN,2018,1
9961,SAN,2018,2
9962,SAN,2018,3
9963,SAN,2018,4
9964,SAN,2018,5
9965,SAN,2018,6
9966,SAN,2018,7
9967,SAN,2018,8
9968,SAN,2018,9
9969,SAN,2018,10
9970,SAN,2018,11
9971,SAN,2018,12
9972,SAN,2019,1
9973,SAN,2019,2
9974,SAN,2019,3
9975,SAN,2019,4
9976,SAN,2019,5
9977,SAN,2019,6
9978,SAN,2019,7
9979,SAN,2019,8
9980,SAN,2019,9
9981,SAN,2019,10
9982,SAN,2019,11
9983,SAN,2019,12
9984,SEA,1988,1
9985,SEA,1988,2
9986,SEA,1988,3
9987,SEA,1988,4
9988,SEA,1988,5
9989,SEA,1988,6
9990,SEA,1988,7
9991,SEA,1988,8
9992,SEA,1988,9
9993,SEA,1988,10
9994,SEA,1988,11
9995,SEA,1988,12
9996,SEA,1989,1
9997,SEA,1989,2
9998,SEA,1989,3
9999,SEA,1989,4
10000,SEA,1989,5
10001,SEA,1989,6
10002,SEA,1989,7
10003,SEA,1989,8
10004,SEA,1989,9
10005,SEA,1989,10
10006,SEA,1989,11
10007,SEA,1989,12
10008,SEA,1990,1
10009,SEA,1990,2
10010,SEA,1990,3
10011,SEA,1990,4
10012,SEA,1990,5
10013,SEA,1990,6
10014,SEA,1990,7
10015,SEA,1990,8
10016,SEA,1990,9
10017,SEA,1990,10
10018,SEA,1990,11
10019,SEA,1990,12
10020,SEA,1991,1
10021,SEA,1991,2
10022,SEA,1991,3
10023,SEA,1991,4
10024,SEA,1991,5
10025,SEA,1991,6
10026,SEA,1991,7
10027,SEA,1991,8
10028,SEA,1991,9
10029,SEA,1991,10
10030,SEA,1991,11
10031,SEA,1991,12
10032,SEA,1992,1
10033,SEA,1992,2
10034,SEA,1992,3
10035,SEA,1992,4
10036,SEA,1992,5
10037,SEA,1992,6
10038,SEA,1992,7
10039,SEA,1992,8
10040,SEA,1992,9
10041,SEA,1992,10
10042,SEA,1992,11
10043,SEA,1992,12
10044,SEA,1993,1
10045,SEA,1993,2
10046,SEA,1993,3
10047,SEA,1993,4
10048,SEA,1993,5
10049,SEA,1993,6
10050,SEA,1993,7
10051,SEA,1993,8
10052,SEA,1993,9
10053,SEA,1993,10
10054,SEA,1993,11
10055,SEA,1993,12
10056,SEA,1994,1
10057,SEA,1994,2
10058,SEA,1994,3
10059,SEA,1994,4
10060,SEA,1994,5
10061,SEA,1994,6
10062,SEA,1994,7
10063,SEA,1994,8
10064,SEA,1994,9
10065,SEA,1994,10
10066,SEA,1994,11
10067,SEA,1994,12
10068,SEA,1995,1
10069,SEA,1995,2
10070,SEA,1995,3
10071,SEA,1995,4
10072,SEA,1995,5
10073,SEA,1995,6
10074,SEA,1995,7
10075,SEA,1995,8
10076,SEA,1995,9
10077,SEA,1995,10
10078,SEA,1995,11
10079,SEA,1995,12
10080,SEA,1996,1
10081,SEA,1996,2
10082,SEA,1996,3
10083,SEA,1996,4
10084,SEA,1996,5
10085,SEA,1996,6
10086,SEA,1996,7
10087,SEA,1996,8
10088,SEA,1996,9
10089,SEA,1996,10
10090,SEA,1996,11
10091,SEA,1996,12
10092,SEA,1997,1
10093,SEA,1997,2
10094,SEA,1997,3
10095,SEA,1997,4
10096,SEA,1997,5
10097,SEA,1997,6
10098,SEA,1997,7
10099,SEA,1997,8
10100,SEA,1997,9
10101,SEA,1997,10
10102,SEA,1997,11
10103,SEA,1997,12
10104,SEA,1998,1
10105,SEA,1998,2
10106,SEA,1998,3
10107,SEA,1998,4
10108,SEA,1998,5
10109,SEA,1998,6
10110,SEA,1998,7
10111,SEA,1998,8
10112,SEA,1998,9
10113,SEA,1998,10
10114,SEA,1998,11
10115,SEA,1998,12
10116,SEA,1999,1
10117,SEA,1999,2
10118,SEA,1999,3
10119,SEA,1999,4
10120,SEA,1999,5
10121,SEA,1999,6
10122,SEA,1999,7
10123,SEA,1999,8
10124,SEA,1999,9
10125,SEA,1999,10
10126,SEA,1999,11
10127,SEA,1999,12
10128,SEA,2000,1
10129,SEA,2000,2
10130,SEA,2000,3
10131,SEA,2000,4
10132,SEA,2000,5
10133,SEA,2000,6
10134,SEA,2000,7
10135,SEA,2000,8
10136,SEA,2000,9
10137,SEA,2000,10
10138,SEA,2000,11
10139,SEA,2000,12
10140,SEA,2001,1
10141,SEA,2001,2
10142,SEA,2001,3
10143,SEA,2001,4
10144,SEA,2001,5
10145,SEA,2001,6
10146,SEA,2001,7
10147,SEA,2001,8
10148,SEA,2001,9
10149,SEA,2001,10
10150,SEA,2001,11
10151,SEA,2001,12
10152,SEA,2002,1
10153,SEA,2002,2
10154,SEA,2002,3
10155,SEA,2002,4
10156,SEA,2002,5
10157,SEA,2002,6
10158,SEA,2002,7
10159,SEA,2002,8
10160,SEA,2002,9
10161,SEA,2002,10
10162,SEA,2002,11
10163,SEA,2002,12
10164,SEA,2003,1
10165,SEA,2003,2
10166,SEA,2003,3
10167,SEA,2003,4
10168,SEA,2003,5
10169,SEA,2003,6
10170,SEA,2003,7
10171,SEA,2003,8
10172,SEA,2003,9
10173,SEA,2003,10
10174,SEA,2003,11
10175,SEA,2003,12
10176,SEA,2004,1
10177,SEA,2004,2
10178,SEA,2004,3
10179,SEA,2004,4
10180,SEA,2004,5
10181,SEA,2004,6
10182,SEA,2004,7
10183,SEA,2004,8
10184,SEA,2004,9
10185,SEA,2004,10
10186,SEA,2004,11
10187,SEA,2004,12
10188,SEA,2005,1
10189,SEA,2005,2
10190,SEA,2005,3
10191,SEA,2005,4
10192,SEA,2005,5
10193,SEA,2005,6
10194,SEA,2005,7
10195,SEA,2005,8
10196,SEA,2005,9
10197,SEA,2005,10
10198,SEA,2005,11
10199,SEA,2005,12
10200,SEA,2006,1
10201,SEA,2006,2
10202,SEA,2006,3
10203,SEA,2006,4
10204,SEA,2006,5
10205,SEA,2006,6
10206,SEA,2006,7
10207,SEA,2006,8
10208,SEA,2006,9
10209,SEA,2006,10
10210,SEA,2006,11
10211,SEA,2006,12
10212,SEA,2007,1
10213,SEA,2007,2
10214,SEA,2007,3
10215,SEA,2007,4
10216,SEA,2007,5
10217,SEA,2007,6
10218,SEA,2007,7
10219,SEA,2007,8
10220,SEA,2007,9
10221,SEA,2007,10
10222,SEA,2007,11
10223,SEA,2007,12
10224,SEA,2008,1
10225,SEA,2008,2
10226,SEA,2008,3
10227,SEA,2008,4
10228,SEA,2008,5
10229,SEA,2008,6
10230,SEA,2008,7
10231,SEA,2008,8
10232,SEA,2008,9
10233,SEA,2008,10
10234,SEA,2008,11
10235,SEA,2008,12
10236,SEA,2009,1
10237,SEA,2009,2
10238,SEA,2009,3
10239,SEA,2009,4
10240,SEA,2009,5
10241,SEA,2009,6
10242,SEA,2009,7
10243,SEA,2009,8
10244,SEA,2009,9
10245,SEA,2009,10
10246,SEA,2009,11
10247,SEA,2009,12
10248,SEA,2010,1
10249,SEA,2010,2
10250,SEA,2010,3
10251,SEA,2010,4
10252,SEA,2010,5
10253,SEA,2010,6
10254,SEA,2010,7
10255,SEA,2010,8
10256,SEA,2010,9
10257,SEA,2010,10
10258,SEA,2010,11
10259,SEA,2010,12
10260,SEA,2011,1
10261,SEA,2011,2
10262,SEA,2011,3
10263,SEA,2011,4
10264,SEA,2011,5
10265,SEA,2011,6
10266,SEA,2011,7
10267,SEA,2011,8
10268,SEA,2011,9
10269,SEA,2011,10
10270,SEA,2011,11
10271,SEA,2011,12
10272,SEA,2012,1
10273,SEA,2012,2
10274,SEA,2012,3
10275,SEA,2012,4
10276,SEA,2012,5
10277,SEA,2012,6
10278,SEA,2012,7
10279,SEA,2012,8
10280,SEA,2012,9
10281,SEA,2012,10
10282,SEA,2012,11
10283,SEA,2012,12
10284,SEA,2013,1
10285,SEA,2013,2
10286,SEA,2013,3
10287,SEA,2013,4
10288,SEA,2013,5
10289,SEA,2013,6
10290,SEA,2013,7
10291,SEA,2013,8
10292,SEA,2013,9
10293,SEA,2013,10
10294,SEA,2013,11
10295,SEA,2013,12
10296,SEA,2014,1
10297,SEA,2014,2
10298,SEA,2014,3
10299,SEA,2014,4
10300,SEA,2014,5
10301,SEA,2014,6
10302,SEA,2014,7
10303,SEA,2014,8
10304,SEA,2014,9
10305,SEA,2014,10
10306,SEA,2014,11
10307,SEA,2014,12
10308,SEA,2015,1
10309,SEA,2015,2
10310,SEA,2015,3
10311,SEA,2015,4
10312,SEA,2015,5
10313,SEA,2015,6
10314,SEA,2015,7
10315,SEA,2015,8
10316,SEA,2015,9
10317,SEA,2015,10
10318,SEA,2015,11
10319,SEA,2015,12
10320,SEA,2016,1
10321,SEA,2016,2
10322,SEA,2016,3
10323,SEA,2016,4
10324,SEA,2016,5
10325,SEA,2016,6
10326,SEA,2016,7
10327,SEA,2016,8
10328,SEA,2016,9
10329,SEA,2016,10
10330,SEA,2016,11
10331,SEA,2016,12
10332,SEA,2017,1
10333,SEA,2017,2
10334,SEA,2017,3
10335,SEA,2017,4
10336,SEA,2017,5
10337,SEA,2017,6
10338,SEA,2017,7
10339,SEA,2017,8
10340,SEA,2017,9
10341,SEA,2017,10
10342,SEA,2017,11
10343,SEA,2017,12
10344,SEA,2018,1
10345,SEA,2018,2
10346,SEA,2018,3
10347,SEA,2018,4
10348,SEA,2018,5
10349,SEA,2018,6
10350,SEA,2018,7
10351,SEA,2018,8
10352,SEA,2018,9
10353,SEA,2018,10
10354,SEA,2018,11
10355,SEA,2018,12
10356,SEA,2019,1
10357,SEA,2019,2
10358,SEA,2019,3
10359,SEA,2019,4
10360,SEA,2019,5
10361,SEA,2019,6
10362,SEA,2019,7
10363,SEA,2019,8
10364,SEA,2019,9
10365,SEA,2019,10
10366,SEA,2019,11
10367,SEA,2019,12
10368,SFO,1988,1
10369,SFO,1988,2
10370,SFO,1988,3
10371,SFO,1988,4
10372,SFO,1988,5
10373,SFO,1988,6
10374,SFO,1988,7
10375,SFO,1988,8
10376,SFO,1988,9
10377,SFO,1988,10
10378,SFO,1988,11
10379,SFO,1988,12
10380,SFO,1989,1
10381,SFO,1989,2
10382,SFO,1989,3
10383,SFO,1989,4
10384,SFO,1989,5
10385,SFO,1989,6
10386,SFO,1989,7
10387,SFO,1989,8
10388,SFO,1989,9
10389,SFO,1989,10
10390,SFO,1989,11
10391,SFO,1989,12
10392,SFO,1990,1
10393,SFO,1990,2
10394,SFO,1990,3
10395,SFO,1990,4
10396,SFO,1990,5
10397,SFO,1990,6
10398,SFO,1990,7
10399,SFO,1990,8
10400,SFO,1990,9
10401,SFO,1990,10
10402,SFO,1990,11
10403,SFO,1990,12
10404,SFO,1991,1
10405,SFO,1991,2
10406,SFO,1991,3
10407,SFO,1991,4
10408,SFO,1991,5
10409,SFO,1991,6
10410,SFO,1991,7
10411,SFO,1991,8
10412,SFO,1991,9
10413,SFO,1991,10
10414,SFO,1991,11
10415,SFO,1991,12
10416,SFO,1992,1
10417,SFO,1992,2
10418,SFO,1992,3
10419,SFO,1992,4
10420,SFO,1992,5
10421,SFO,1992,6
10422,SFO,1992,7
10423,SFO,1992,8
10424,SFO,1992,9
10425,SFO,1992,10
10426,SFO,1992,11
10427,SFO,1992,12
10428,SFO,1993,1
10429,SFO,1993,2
10430,SFO,1993,3
10431,SFO,1993,4
10432,SFO,1993,5
10433,SFO,1993,6
10434,SFO,1993,7
10435,SFO,1993,8
10436,SFO,1993,9
10437,SFO,1993,10
10438,SFO,1993,11
10439,SFO,1993,12
10440,SFO,1994,1
10441,SFO,1994,2
10442,SFO,1994,3
10443,SFO,1994,4
10444,SFO,1994,5
10445,SFO,1994,6
10446,SFO,1994,7
10447,SFO,1994,8
10448,SFO,1994,9
10449,SFO,1994,10
10450,SFO,1994,11
10451,SFO,1994,12
10452,SFO,1995,1
10453,SFO,1995,2
10454,SFO,1995,3
10455,SFO,1995,4
10456,SFO,1995,5
10457,SFO,1995,6
10458,SFO,1995,7
10459,SFO,1995,8
10460,SFO,1995,9
10461,SFO,1995,10
10462,SFO,1995,11
10463,SFO,1995,12
10464,SFO,1996,1
10465,SFO,1996,2
10466,SFO,1996,3
10467,SFO,1996,4
10468,SFO,1996,5
10469,SFO,1996,6
10470,SFO,1996,7
10471,SFO,1996,8
10472,SFO,1996,9
10473,SFO,1996,10
10474,SFO,1996,11
10475,SFO,1996,12
10476,SFO,1997,1
10477,SFO,1997,2
10478,SFO,1997,3
10479,SFO,1997,4
10480,SFO,1997,5
10481,SFO,1997,6
10482,SFO,1997,7
10483,SFO,1997,8
10484,SFO,1997,9
10485,SFO,1997,10
10486,SFO,1997,11
10487,SFO,1997,12
10488,SFO,1998,1
10489,SFO,1998,2
10490,SFO,1998,3
10491,SFO,1998,4
10492,SFO,1998,5
10493,SFO,1998,6
10494,SFO,1998,7
10495,SFO,1998,8
10496,SFO,1998,9
10497,SFO,1998,10
10498,SFO,1998,11
10499,SFO,1998,12
10500,SFO,1999,1
10501,SFO,1999,2
10502,SFO,1999,3
10503,SFO,1999,4
10504,SFO,1999,5
10505,SFO,1999,6
10506,SFO,1999,7
10507,SFO,1999,8
10508,SFO,1999,9
10509,SFO,1999,10
10510,SFO,1999,11
10511,SFO,1999,12
10512,SFO,2000,1
10513,SFO,2000,2
10514,SFO,2000,3
10515,SFO,2000,4
10516,SFO,2000,5
10517,SFO,2000,6
10518,SFO,2000,7
10519,SFO,2000,8
10520,SFO,2000,9
10521,SFO,2000,10
10522,SFO,2000,11
10523,SFO,2000,12
10524,SFO,2001,1
10525,SFO,2001,2
10526,SFO,2001,3
10527,SFO,2001,4
10528,SFO,2001,5
10529,SFO,2001,6
10530,SFO,2001,7
10531,SFO,2001,8
10532,SFO,2001,9
10533,SFO,2001,10
10534,SFO,2001,11
10535,SFO,2001,12
10536,SFO,2002,1
10537,SFO,2002,2
10538,SFO,2002,3
10539,SFO,2002,4
10540,SFO,2002,5
10541,SFO,2002,6
10542,SFO,2002,7
10543,SFO,2002,8
10544,SFO,2002,9
10545,SFO,2002,10
10546,SFO,2002,11
10547,SFO,2002,12
10548,SFO,2003,1
10549,SFO,2003,2
10550,SFO,2003,3
10551,SFO,2003,4
10552,SFO,2003,5
10553,SFO,2003,6
10554,SFO,2003,7
10555,SFO,2003,8
10556,SFO,2003,9
10557,SFO,2003,10
10558,SFO,2003,11
10559,SFO,2003,12
10560,SFO,2004,1
10561,SFO,2004,2
10562,SFO,2004,3
10563,SFO,2004,4
10564,SFO,2004,5
10565,SFO,2004,6
10566,SFO,2004,7
10567,SFO,2004,8
10568,SFO,2004,9
10569,SFO,2004,10
10570,SFO,2004,11
10571,SFO,2004,12
10572,SFO,2005,1
10573,SFO,2005,2
10574,SFO,2005,3
10575,SFO,2005,4
10576,SFO,2005,5
10577,SFO,2005,6
10578,SFO,2005,7
10579,SFO,2005,8
10580,SFO,2005,9
10581,SFO,2005,10
10582,SFO,2005,11
10583,SFO,2005,12
10584,SFO,2006,1
10585,SFO,2006,2
10586,SFO,2006,3
10587,SFO,2006,4
10588,SFO,2006,5
10589,SFO,2006,6
10590,SFO,2006,7
10591,SFO,2006,8
10592,SFO,2006,9
10593,SFO,2006,10
10594,SFO,2006,11
10595,SFO,2006,12
10596,SFO,2007,1
10597,SFO,2007,2
10598,SFO,2007,3
10599,SFO,2007,4
10600,SFO,2007,5
10601,SFO,2007,6
10602,SFO,2007,7
10603,SFO,2007,8
10604,SFO,2007,9
10605,SFO,2007,10
10606,SFO,2007,11
10607,SFO,2007,12
10608,SFO,2008,1
10609,SFO,2008,2
10610,SFO,2008,3
10611,SFO,2008,4
10612,SFO,2008,5
10613,SFO,2008,6
10614,SFO,2008,7
10615,SFO,2008,8
10616,SFO,2008,9
10617,SFO,2008,10
10618,SFO,2008,11
10619,SFO,2008,12
10620,SFO,2009,1
10621,SFO,2009,2
10622,SFO,2009,3
10623,SFO,2009,4
10624,SFO,2009,5
10625,SFO,2009,6
10626,SFO,2009,7
10627,SFO,2009,8
10628,SFO,2009,9
10629,SFO,2009,10
10630,SFO,2009,11
10631,SFO,2009,12
10632,SFO,2010,1
10633,SFO,2010,2
10634,SFO,2010,3
10635,SFO,2010,4
10636,SFO,2010,5
10637,SFO,2010,6
10638,SFO,2010,7
10639,SFO,2010,8
10640,SFO,2010,9
10641,SFO,2010,10
10642,SFO,2010,11
10643,SFO,2010,12
10644,SFO,2011,1
10645,SFO,2011,2
10646,SFO,2011,3
10647,SFO,2011,4
10648,SFO,2011,5
10649,SFO,2011,6
10650,SFO,2011,7
10651,SFO,2011,8
10652,SFO,2011,9
10653,SFO,2011,10
10654,SFO,2011,11
10655,SFO,2011,12
10656,SFO,2012,1
10657,SFO,2012,2
10658,SFO,2012,3
10659,SFO,2012,4
10660,SFO,2012,5
10661,SFO,2012,6
10662,SFO,2012,7
10663,SFO,2012,8
10664,SFO,2012,9
10665,SFO,2012,10
10666,SFO,2012,11
10667,SFO,2012,12
10668,SFO,2013,1
10669,SFO,2013,2
10670,SFO,2013,3
10671,SFO,2013,4
10672,SFO,2013,5
10673,SFO,2013,6
10674,SFO,2013,7
10675,SFO,2013,8
10676,SFO,2013,9
10677,SFO,2013,10
10678,SFO,2013,11
10679,SFO,2013,12
10680,SFO,2014,1
10681,SFO,2014,2
10682,SFO,2014,3
10683,SFO,2014,4
10684,SFO,2014,5
10685,SFO,2014,6
10686,SFO,2014,7
10687,SFO,2014,8
10688,SFO,2014,9
10689,SFO,2014,10
10690,SFO,2014,11
10691,SFO,2014,12
10692,SFO,2015,1
10693,SFO,2015,2
10694,SFO,2015,3
10695,SFO,2015,4
10696,SFO,2015,5
10697,SFO,2015,6
10698,SFO,2015,7
10699,SFO,2015,8
10700,SFO,2015,9
10701,SFO,2015,10
10702,SFO,2015,11
10703,SFO,2015,12
10704,SFO,2016,1
10705,SFO,2016,2
10706,SFO,2016,3
10707,SFO,2016,4
10708,SFO,2016,5
10709,SFO,2016,6
10710,SFO,2016,7
10711,SFO,2016,8
10712,SFO,2016,9
10713,SFO,2016,10
10714,SFO,2016,11
10715,SFO,2016,12
10716,SFO,2017,1
10717,SFO,2017,2
10718,SFO,2017,3
10719,SFO,2017,4
10720,SFO,2017,5
10721,SFO,2017,6
10722,SFO,2017,7
10723,SFO,2017,8
10724,SFO,2017,9
10725,SFO,2017,10
10726,SFO,2017,11
10727,SFO,2017,12
10728,SFO,2018,1
10729,SFO,2018,2
10730,SFO,2018,3
10731,SFO,2018,4
10732,SFO,2018,5
10733,SFO,2018,6
10734,SFO,2018,7
10735,SFO,2018,8
10736,SFO,2018,9
10737,SFO,2018,10
10738,SFO,2018,11
10739,SFO,2018,12
10740,SFO,2019,1
10741,SFO,2019,2
10742,SFO,2019,3
10743,SFO,2019,4
10744,SFO,2019,5
10745,SFO,2019,6
10746,SFO,2019,7
10747,SFO,2019,8
10748,SFO,2019,9
10749,SFO,2019,10
10750,SFO,2019,11
10751,SFO,2019,12
10752,SLC,1988,1
10753,SLC,1988,2
10754,SLC,1988,3
10755,SLC,1988,4
10756,SLC,1988,5
10757,SLC,1988,6
10758,SLC,1988,7
10759,SLC,1988,8
10760,SLC,1988,9
10761,SLC,1988,10
10762,SLC,1988,11
10763,SLC,1988,12
10764,SLC,1989,1
10765,SLC,1989,2
10766,SLC,1989,3
10767,SLC,1989,4
10768,SLC,1989,5
10769,SLC,1989,6
10770,SLC,1989,7
10771,SLC,1989,8
10772,SLC,1989,9
10773,SLC,1989,10
10774,SLC,1989,11
10775,SLC,1989,12
10776,SLC,1990,1
10777,SLC,1990,2
10778,SLC,1990,3
10779,SLC,1990,4
10780,SLC,1990,5
10781,SLC,1990,6
10782,SLC,1990,7
10783,SLC,1990,8
10784,SLC,1990,9
10785,SLC,1990,10
10786,SLC,1990,11
10787,SLC,1990,12
10788,SLC,1991,1
10789,SLC,1991,2
10790,SLC,1991,3
10791,SLC,1991,4
10792,SLC,1991,5
10793,SLC,1991,6
10794,SLC,1991,7
10795,SLC,1991,8
10796,SLC,1991,9
10797,SLC,1991,10
10798,SLC,1991,11
10799,SLC,1991,12
10800,SLC,1992,1
10801,SLC,1992,2
10802,SLC,1992,3
10803,SLC,1992,4
10804,SLC,1992,5
10805,SLC,1992,6
10806,SLC,1992,7
10807,SLC,1992,8
10808,SLC,1992,9
10809,SLC,1992,10
10810,SLC,1992,11
10811,SLC,1992,12
10812,SLC,1993,1
10813,SLC,1993,2
10814,SLC,1993,3
10815,SLC,1993,4
10816,SLC,1993,5
10817,SLC,1993,6
10818,SLC,1993,7
10819,SLC,1993,8
10820,SLC,1993,9
10821,SLC,1993,10
10822,SLC,1993,11
10823,SLC,1993,12
10824,SLC,1994,1
10825,SLC,1994,2
10826,SLC,1994,3
10827,SLC,1994,4
10828,SLC,1994,5
10829,SLC,1994,6
10830,SLC,1994,7
10831,SLC,1994,8
10832,SLC,1994,9
10833,SLC,1994,10
10834,SLC,1994,11
10835,SLC,1994,12
10836,SLC,1995,1
10837,SLC,1995,2
10838,SLC,1995,3
10839,SLC,1995,4
10840,SLC,1995,5
10841,SLC,1995,6
10842,SLC,1995,7
10843,SLC,1995,8
10844,SLC,1995,9
10845,SLC,1995,10
10846,SLC,1995,11
10847,SLC,1995,12
10848,SLC,1996,1
10849,SLC,1996,2
10850,SLC,1996,3
10851,SLC,1996,4
10852,SLC,1996,5
10853,SLC,1996,6
10854,SLC,1996,7
10855,SLC,1996,8
10856,SLC,1996,9
10857,SLC,1996,10
10858,SLC,1996,11
10859,SLC,1996,12
10860,SLC,1997,1
10861,SLC,1997,2
10862,SLC,1997,3
10863,SLC,1997,4
10864,SLC,1997,5
10865,SLC,1997,6
10866,SLC,1997,7
10867,SLC,1997,8
10868,SLC,1997,9
10869,SLC,1997,10
10870,SLC,1997,11
10871,SLC,1997,12
10872,SLC,1998,1
10873,SLC,1998,2
10874,SLC,1998,3
10875,SLC,1998,4
10876,SLC,1998,5
10877,SLC,1998,6
10878,SLC,1998,7
10879,SLC,1998,8
10880,SLC,1998,9
10881,SLC,1998,10
10882,SLC,1998,11
10883,SLC,1998,12
10884,SLC,1999,1
10885,SLC,1999,2
10886,SLC,1999,3
10887,SLC,1999,4
10888,SLC,1999,5
10889,SLC,1999,6
10890,SLC,1999,7
10891,SLC,1999,8
10892,SLC,1999,9
10893,SLC,1999,10
10894,SLC,1999,11
10895,SLC,1999,12
10896,SLC,2000,1
10897,SLC,2000,2
10898,SLC,2000,3
10899,SLC,2000,4
10900,SLC,2000,5
10901,SLC,2000,6
10902,SLC,2000,7
10903,SLC,2000,8
10904,SLC,2000,9
10905,SLC,2000,10
10906,SLC,2000,11
10907,SLC,2000,12
10908,SLC,2001,1
10909,SLC,2001,2
10910,SLC,2001,3
10911,SLC,2001,4
10912,SLC,2001,5
10913,SLC,2001,6
10914,SLC,2001,7
10915,SLC,2001,8
10916,SLC,2001,9
10917,SLC,2001,10
10918,SLC,2001,11
10919,SLC,2001,12
10920,SLC,2002,1
10921,SLC,2002,2
10922,SLC,2002,3
10923,SLC,2002,4
10924,SLC,2002,5
10925,SLC,2002,6
10926,SLC,2002,7
10927,SLC,2002,8
10928,SLC,2002,9
10929,SLC,2002,10
10930,SLC,2002,11
10931,SLC,2002,12
10932,SLC,2003,1
10933,SLC,2003,2
10934,SLC,2003,3
10935,SLC,2003,4
10936,SLC,2003,5
10937,SLC,2003,6
10938,SLC,2003,7
10939,SLC,2003,8
10940,SLC,2003,9
10941,SLC,2003,10
10942,SLC,2003,11
10943,SLC,2003,12
10944,SLC,2004,1
10945,SLC,2004,2
10946,SLC,2004,3
10947,SLC,2004,4
10948,SLC,2004,5
10949,SLC,2004,6
10950,SLC,2004,7
10951,SLC,2004,8
10952,SLC,2004,9
10953,SLC,2004,10
10954,SLC,2004,11
10955,SLC,2004,12
10956,SLC,2005,1
10957,SLC,2005,2
10958,SLC,2005,3
10959,SLC,2005,4
10960,SLC,2005,5
10961,SLC,2005,6
10962,SLC,2005,7
10963,SLC,2005,8
10964,SLC,2005,9
10965,SLC,2005,10
10966,SLC,2005,11
10967,SLC,2005,12
10968,SLC,2006,1
10969,SLC,2006,2
10970,SLC,2006,3
10971,SLC,2006,4
10972,SLC,2006,5
10973,SLC,2006,6
10974,SLC,2006,7
10975,SLC,2006,8
10976,SLC,2006,9
10977,SLC,2006,10
10978,SLC,2006,11
10979,SLC,2006,12
10980,SLC,2007,1
10981,SLC,2007,2
10982,SLC,2007,3
10983,SLC,2007,4
10984,SLC,2007,5
10985,SLC,2007,6
10986,SLC,2007,7
10987,SLC,2007,8
10988,SLC,2007,9
10989,SLC,2007,10
10990,SLC,2007,11
10991,SLC,2007,12
10992,SLC,2008,1
10993,SLC,2008,2
10994,SLC,2008,3
10995,SLC,2008,4
10996,SLC,2008,5
10997,SLC,2008,6
10998,SLC,2008,7
10999,SLC,2008,8
11000,SLC,2008,9
11001,SLC,2008,10
11002,SLC,2008,11
11003,SLC,2008,12
11004,SLC,2009,1
11005,SLC,2009,2
11006,SLC,2009,3
11007,SLC,2009,4
11008,SLC,2009,5
11009,SLC,2009,6
11010,SLC,2009,7
11011,SLC,2009,8
11012,SLC,2009,9
11013,SLC,2009,10
11014,SLC,2009,11
11015,SLC,2009,12
11016,SLC,2010,1
11017,SLC,2010,2
11018,SLC,2010,3
11019,SLC,2010,4
11020,SLC,2010,5
11021,SLC,2010,6
11022,SLC,2010,7
11023,SLC,2010,8
11024,SLC,2010,9
11025,SLC,2010,10
11026,SLC,2010,11
11027,SLC,2010,12
11028,SLC,2011,1
11029,SLC,2011,2
11030,SLC,2011,3
11031,SLC,2011,4
11032,SLC,2011,5
11033,SLC,2011,6
11034,SLC,2011,7
11035,SLC,2011,8
11036,SLC,2011,9
11037,SLC,2011,10
11038,SLC,2011,11
11039,SLC,2011,12
11040,SLC,2012,1
11041,SLC,2012,2
11042,SLC,2012,3
11043,SLC,2012,4
11044,SLC,2012,5
11045,SLC,2012,6
11046,SLC,2012,7
11047,SLC,2012,8
11048,SLC,2012,9
11049,SLC,2012,10
11050,SLC,2012,11
11051,SLC,2012,12
11052,SLC,2013,1
11053,SLC,2013,2
11054,SLC,2013,3
11055,SLC,2013,4
11056,SLC,2013,5
11057,SLC,2013,6
11058,SLC,2013,7
11059,SLC,2013,8
11060,SLC,2013,9
11061,SLC,2013,10
