,tracon,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups
1859,FLL,2001,5,1.0,0.0,1.0,1,2.0,1.0
1860,FLL,2001,6,0.0,1.0,0.0,0,1.0,1.0
1861,FLL,2001,7,0.0,0.0,2.0,0,2.0,2.0
1862,FLL,2001,8,0.0,0.0,1.0,0,1.0,1.0
1863,FLL,2001,9,0.0,0.0,1.0,0,1.0,1.0
1864,FLL,2001,10,0.0,0.0,1.0,0,1.0,1.0
1865,FLL,2001,12,0.0,1.0,0.0,0,1.0,1.0
1866,FLL,2002,1,0.0,1.0,1.0,0,2.0,2.0
1867,FLL,2002,3,1.0,0.0,1.0,1,2.0,1.0
1868,FLL,2002,7,0.0,0.0,1.0,0,1.0,1.0
1869,FLL,2002,8,0.0,0.0,1.0,0,1.0,1.0
1870,FLL,2002,9,0.0,0.0,2.0,0,2.0,2.0
1871,FLL,2002,11,0.0,0.0,1.0,0,1.0,1.0
1872,FLL,2003,2,1.0,0.0,1.0,1,2.0,1.0
1873,FLL,2003,5,0.0,0.0,1.0,0,1.0,1.0
1874,FLL,2003,7,0.0,0.0,1.0,0,1.0,1.0
1875,FLL,2003,10,0.0,0.0,1.0,0,1.0,1.0
1876,FLL,2004,3,1.0,1.0,2.0,1,4.0,3.0
1877,FLL,2004,4,0.0,0.0,1.0,0,1.0,1.0
1878,FLL,2004,10,0.0,0.0,1.0,0,1.0,1.0
1879,FLL,2004,11,0.0,0.0,1.0,0,1.0,1.0
1880,FLL,2005,1,0.0,0.0,1.0,0,1.0,1.0
1881,FLL,2005,3,0.0,0.0,1.0,0,1.0,1.0
1882,FLL,2005,4,0.0,0.0,2.0,0,2.0,2.0
1883,FLL,2005,8,0.0,1.0,1.0,0,2.0,2.0
1884,FLL,2005,9,0.0,1.0,0.0,0,1.0,1.0
1885,FLL,2005,11,1.0,0.0,0.0,0,1.0,1.0
1886,FLL,2006,5,0.0,0.0,1.0,0,1.0,1.0
1887,FLL,2006,11,0.0,1.0,0.0,0,1.0,1.0
1888,FLL,2006,12,0.0,0.0,1.0,0,1.0,1.0
1889,FLL,2007,1,0.0,0.0,1.0,0,1.0,1.0
1890,FLL,2007,3,0.0,1.0,1.0,0,2.0,2.0
1891,FLL,2007,7,2.0,0.0,0.0,0,2.0,2.0
1892,FLL,2007,11,0.0,0.0,1.0,0,1.0,1.0
1893,FLL,2007,12,0.0,0.0,2.0,0,2.0,2.0
1894,FLL,2008,4,0.0,0.0,2.0,0,2.0,2.0
1895,FLL,2008,5,0.0,0.0,1.0,0,1.0,1.0
1896,FLL,2008,7,0.0,0.0,1.0,0,1.0,1.0
1897,FLL,2008,8,0.0,0.0,1.0,0,1.0,1.0
1898,FLL,2008,12,1.0,0.0,0.0,0,1.0,1.0
1899,FLL,2009,2,0.0,0.0,1.0,0,1.0,1.0
1900,FLL,2009,4,0.0,0.0,1.0,0,1.0,1.0
1901,FLL,2009,8,0.0,0.0,1.0,0,1.0,1.0
1902,FLL,2010,5,0.0,0.0,1.0,0,1.0,1.0
1903,FLL,2010,6,0.0,1.0,1.0,0,2.0,2.0
1904,FLL,2010,7,0.0,0.0,1.0,0,1.0,1.0
1905,FLL,2010,9,0.0,0.0,1.0,0,1.0,1.0
1906,FLL,2010,10,1.0,1.0,1.0,1,3.0,2.0
1907,FLL,2010,12,0.0,0.0,2.0,0,2.0,2.0
1908,FLL,2011,1,0.0,0.0,3.0,0,3.0,3.0
1909,FLL,2011,2,0.0,0.0,1.0,0,1.0,1.0
1910,FLL,2011,3,0.0,0.0,1.0,0,1.0,1.0
1911,FLL,2011,12,0.0,0.0,1.0,0,1.0,1.0
1912,FLL,2012,1,0.0,0.0,1.0,0,1.0,1.0
1913,FLL,2012,2,1.0,0.0,2.0,1,3.0,2.0
1914,FLL,2012,3,0.0,0.0,2.0,0,2.0,2.0
1915,FLL,2012,5,0.0,2.0,1.0,0,3.0,3.0
1916,FLL,2012,10,0.0,0.0,1.0,0,1.0,1.0
1917,FLL,2012,12,0.0,0.0,2.0,0,2.0,2.0
1918,FLL,2013,2,0.0,0.0,1.0,0,1.0,1.0
1919,FLL,2013,10,0.0,0.0,1.0,0,1.0,1.0
1920,FLL,2013,11,0.0,1.0,0.0,0,1.0,1.0
1921,FLL,2014,2,0.0,1.0,0.0,0,1.0,1.0
1922,FLL,2014,4,0.0,0.0,1.0,0,1.0,1.0
1923,FLL,2015,4,0.0,0.0,1.0,0,1.0,1.0
1924,FLL,2015,9,0.0,0.0,1.0,0,1.0,1.0
1925,FLL,2015,10,0.0,1.0,0.0,0,1.0,1.0
1926,FLL,2016,1,1.0,0.0,0.0,0,1.0,1.0
1927,FLL,2016,2,0.0,0.0,1.0,0,1.0,1.0
1928,FLL,2016,3,0.0,0.0,1.0,0,1.0,1.0
1929,FLL,2016,5,0.0,0.0,1.0,0,1.0,1.0
1930,FLL,2016,10,0.0,1.0,1.0,0,2.0,2.0
1931,FLL,2017,5,0.0,0.0,1.0,0,1.0,1.0
1932,FLL,2018,6,0.0,1.0,0.0,0,1.0,1.0
1933,FLL,2019,3,0.0,0.0,1.0,0,1.0,1.0
1934,FLL,2019,4,0.0,0.0,1.0,0,1.0,1.0
1935,HNL,1988,1,0.0,0.0,2.0,0,2.0,2.0
1936,HNL,1988,2,0.0,0.0,1.0,0,1.0,1.0
1937,HNL,1988,3,0.0,0.0,1.0,0,1.0,1.0
1938,HNL,1988,5,0.0,0.0,1.0,0,1.0,1.0
1939,HNL,1988,6,0.0,0.0,2.0,0,2.0,2.0
1940,HNL,1988,7,0.0,0.0,1.0,0,1.0,1.0
1941,HNL,1988,8,1.0,0.0,1.0,1,2.0,1.0
1942,HNL,1988,10,0.0,0.0,1.0,0,1.0,1.0
1943,HNL,1988,11,0.0,0.0,1.0,0,1.0,1.0
1944,HNL,1988,12,0.0,0.0,8.0,0,8.0,8.0
1945,HNL,1989,1,0.0,0.0,8.0,0,8.0,8.0
1946,HNL,1989,2,0.0,2.0,3.0,0,5.0,5.0
1947,HNL,1989,3,0.0,0.0,6.0,0,6.0,6.0
1948,HNL,1989,4,0.0,0.0,2.0,0,2.0,2.0
1949,HNL,1989,6,0.0,0.0,5.0,0,5.0,5.0
1950,HNL,1989,7,0.0,0.0,1.0,0,1.0,1.0
1951,HNL,1989,8,0.0,0.0,2.0,0,2.0,2.0
1952,HNL,1989,10,0.0,0.0,1.0,0,1.0,1.0
1953,HNL,1989,11,0.0,0.0,1.0,0,1.0,1.0
1954,HNL,1989,12,0.0,0.0,1.0,0,1.0,1.0
1955,HNL,1990,1,0.0,0.0,1.0,0,1.0,1.0
1956,HNL,1990,2,0.0,0.0,1.0,0,1.0,1.0
1957,HNL,1990,4,0.0,0.0,1.0,0,1.0,1.0
1958,HNL,1990,7,0.0,0.0,1.0,0,1.0,1.0
1959,HNL,1990,8,0.0,0.0,4.0,0,4.0,4.0
1960,HNL,1990,9,0.0,0.0,1.0,0,1.0,1.0
1961,HNL,1990,10,0.0,0.0,2.0,0,2.0,2.0
1962,HNL,1990,11,0.0,0.0,2.0,0,2.0,2.0
1963,HNL,1990,12,0.0,0.0,2.0,0,2.0,2.0
1964,HNL,1991,1,0.0,0.0,1.0,0,1.0,1.0
1965,HNL,1991,2,0.0,0.0,2.0,0,2.0,2.0
1966,HNL,1991,3,0.0,0.0,1.0,0,1.0,1.0
1967,HNL,1991,5,0.0,0.0,1.0,0,1.0,1.0
1968,HNL,1991,6,0.0,0.0,1.0,0,1.0,1.0
1969,HNL,1991,7,0.0,0.0,3.0,0,3.0,3.0
1970,HNL,1991,8,0.0,0.0,3.0,0,3.0,3.0
1971,HNL,1991,10,0.0,0.0,3.0,0,3.0,3.0
1972,HNL,1991,11,0.0,0.0,2.0,0,2.0,2.0
1973,HNL,1991,12,0.0,0.0,1.0,0,1.0,1.0
1974,HNL,1992,3,0.0,0.0,3.0,0,3.0,3.0
1975,HNL,1992,4,0.0,0.0,1.0,0,1.0,1.0
1976,HNL,1992,5,0.0,0.0,1.0,0,1.0,1.0
1977,HNL,1992,7,0.0,1.0,0.0,0,1.0,1.0
1978,HNL,1992,8,0.0,0.0,4.0,0,4.0,4.0
1979,HNL,1992,9,0.0,0.0,1.0,0,1.0,1.0
1980,HNL,1992,10,0.0,0.0,2.0,0,2.0,2.0
1981,HNL,1992,11,0.0,0.0,2.0,0,2.0,2.0
1982,HNL,1992,12,0.0,0.0,2.0,0,2.0,2.0
1983,HNL,1993,1,0.0,0.0,2.0,0,2.0,2.0
1984,HNL,1993,2,0.0,0.0,2.0,0,2.0,2.0
1985,HNL,1993,3,0.0,0.0,3.0,0,3.0,3.0
1986,HNL,1993,7,0.0,1.0,1.0,0,2.0,2.0
1987,HNL,1993,11,0.0,0.0,1.0,0,1.0,1.0
1988,HNL,1994,4,1.0,0.0,1.0,1,2.0,1.0
1989,HNL,1994,11,0.0,2.0,0.0,0,2.0,2.0
1990,HNL,1995,2,0.0,0.0,1.0,0,1.0,1.0
1991,HNL,1995,3,0.0,0.0,1.0,0,1.0,1.0
1992,HNL,1995,5,0.0,1.0,2.0,0,3.0,3.0
1993,HNL,1995,7,0.0,0.0,1.0,0,1.0,1.0
1994,HNL,1995,10,0.0,0.0,2.0,0,2.0,2.0
1995,HNL,1996,5,0.0,0.0,1.0,0,1.0,1.0
1996,HNL,1996,7,0.0,0.0,2.0,0,2.0,2.0
1997,HNL,1996,8,1.0,0.0,1.0,1,2.0,1.0
1998,HNL,1996,12,0.0,1.0,0.0,0,1.0,1.0
1999,HNL,1997,2,0.0,1.0,0.0,0,1.0,1.0
2000,HNL,1997,3,0.0,0.0,1.0,0,1.0,1.0
2001,HNL,1997,6,0.0,1.0,0.0,0,1.0,1.0
2002,HNL,1997,7,0.0,0.0,1.0,0,1.0,1.0
2003,HNL,1997,8,0.0,1.0,0.0,0,1.0,1.0
2004,HNL,1997,9,0.0,0.0,1.0,0,1.0,1.0
2005,HNL,1997,11,0.0,0.0,1.0,0,1.0,1.0
2006,HNL,1998,2,1.0,0.0,4.0,1,5.0,4.0
2007,HNL,1998,3,0.0,0.0,1.0,0,1.0,1.0
2008,HNL,1998,4,0.0,0.0,1.0,0,1.0,1.0
2009,HNL,1998,5,0.0,0.0,2.0,0,2.0,2.0
2010,HNL,1998,8,0.0,0.0,1.0,0,1.0,1.0
2011,HNL,1998,10,1.0,0.0,2.0,1,3.0,2.0
2012,HNL,1999,2,0.0,0.0,1.0,0,1.0,1.0
2013,HNL,1999,4,0.0,0.0,2.0,0,2.0,2.0
2014,HNL,1999,11,0.0,0.0,1.0,0,1.0,1.0
2015,HNL,1999,12,0.0,0.0,1.0,0,1.0,1.0
2016,HNL,2000,2,0.0,1.0,0.0,0,1.0,1.0
2017,HNL,2000,3,0.0,0.0,1.0,0,1.0,1.0
2018,HNL,2000,4,0.0,0.0,2.0,0,2.0,2.0
2019,HNL,2000,7,0.0,0.0,2.0,0,2.0,2.0
2020,HNL,2000,8,0.0,0.0,3.0,0,3.0,3.0
2021,HNL,2000,12,0.0,0.0,1.0,0,1.0,1.0
2022,HNL,2001,1,0.0,0.0,2.0,0,2.0,2.0
2023,HNL,2001,3,0.0,0.0,1.0,0,1.0,1.0
2024,HNL,2001,8,0.0,0.0,1.0,0,1.0,1.0
2025,HNL,2001,10,0.0,0.0,1.0,0,1.0,1.0
2026,HNL,2001,12,0.0,1.0,0.0,0,1.0,1.0
2027,HNL,2002,2,0.0,0.0,3.0,0,3.0,3.0
2028,HNL,2002,3,0.0,0.0,1.0,0,1.0,1.0
2029,HNL,2002,4,0.0,0.0,2.0,0,2.0,2.0
2030,HNL,2002,5,0.0,0.0,1.0,0,1.0,1.0
2031,HNL,2002,8,0.0,0.0,1.0,0,1.0,1.0
2032,HNL,2002,11,0.0,0.0,1.0,0,1.0,1.0
2033,HNL,2002,12,0.0,0.0,2.0,0,2.0,2.0
2034,HNL,2003,3,0.0,0.0,1.0,0,1.0,1.0
2035,HNL,2003,8,1.0,0.0,1.0,0,2.0,2.0
2036,HNL,2004,5,0.0,0.0,2.0,0,2.0,2.0
2037,HNL,2004,6,0.0,0.0,2.0,0,2.0,2.0
2038,HNL,2004,11,0.0,0.0,4.0,0,4.0,4.0
2039,HNL,2004,12,0.0,0.0,1.0,0,1.0,1.0
2040,HNL,2005,2,0.0,0.0,1.0,0,1.0,1.0
2041,HNL,2005,3,0.0,0.0,1.0,0,1.0,1.0
2042,HNL,2005,7,0.0,1.0,0.0,0,1.0,1.0
2043,HNL,2006,3,0.0,0.0,1.0,0,1.0,1.0
2044,HNL,2006,4,0.0,1.0,0.0,0,1.0,1.0
2045,HNL,2007,3,0.0,0.0,2.0,0,2.0,2.0
2046,HNL,2007,12,0.0,1.0,0.0,0,1.0,1.0
2047,HNL,2008,4,0.0,0.0,1.0,0,1.0,1.0
2048,HNL,2008,8,0.0,0.0,1.0,0,1.0,1.0
2049,HNL,2009,1,0.0,1.0,2.0,0,3.0,3.0
2050,HNL,2009,6,0.0,0.0,1.0,0,1.0,1.0
2051,HNL,2009,12,0.0,0.0,1.0,0,1.0,1.0
2052,HNL,2010,1,0.0,1.0,0.0,0,1.0,1.0
2053,HNL,2010,4,0.0,0.0,1.0,0,1.0,1.0
2054,HNL,2010,11,0.0,0.0,1.0,0,1.0,1.0
2055,HNL,2011,3,0.0,0.0,1.0,0,1.0,1.0
2056,HNL,2011,4,0.0,0.0,1.0,0,1.0,1.0
2057,HNL,2011,12,0.0,0.0,3.0,0,3.0,3.0
2058,HNL,2012,5,0.0,0.0,1.0,0,1.0,1.0
2059,HNL,2013,6,0.0,0.0,2.0,0,2.0,2.0
2060,HNL,2013,11,0.0,0.0,1.0,0,1.0,1.0
2061,HNL,2014,8,0.0,1.0,0.0,0,1.0,1.0
2062,HNL,2014,11,0.0,0.0,1.0,0,1.0,1.0
2063,HNL,2014,12,0.0,0.0,1.0,0,1.0,1.0
2064,HNL,2015,2,0.0,0.0,1.0,0,1.0,1.0
2065,HNL,2015,4,0.0,1.0,0.0,0,1.0,1.0
2066,HNL,2016,2,2.0,0.0,2.0,0,4.0,4.0
2067,HNL,2016,7,0.0,0.0,1.0,0,1.0,1.0
2068,HNL,2017,12,0.0,0.0,1.0,0,1.0,1.0
2069,HNL,2018,2,1.0,0.0,2.0,1,3.0,2.0
2070,HNL,2018,3,0.0,0.0,1.0,0,1.0,1.0
2071,HNL,2018,8,0.0,1.0,0.0,0,1.0,1.0
2072,HNL,2018,9,0.0,1.0,0.0,0,1.0,1.0
2073,HNL,2018,12,0.0,1.0,0.0,0,1.0,1.0
2074,HNL,2019,8,0.0,0.0,1.0,0,1.0,1.0
2075,HNL,2019,10,0.0,2.0,0.0,0,2.0,2.0
2164,IAD,1988,1,0.0,1.0,0.0,0,1.0,1.0
2165,IAD,1988,2,0.0,0.0,1.0,0,1.0,1.0
2166,IAD,1988,3,0.0,0.0,1.0,0,1.0,1.0
2167,IAD,1988,7,0.0,1.0,0.0,0,1.0,1.0
2168,IAD,1988,8,0.0,1.0,1.0,1,2.0,1.0
2169,IAD,1988,11,0.0,1.0,1.0,1,2.0,1.0
2170,IAD,1989,1,0.0,0.0,1.0,0,1.0,1.0
2171,IAD,1989,4,0.0,0.0,1.0,0,1.0,1.0
2172,IAD,1989,5,0.0,0.0,1.0,0,1.0,1.0
2173,IAD,1989,6,0.0,0.0,2.0,0,2.0,2.0
2174,IAD,1990,2,1.0,0.0,1.0,1,2.0,1.0
2175,IAD,1990,5,0.0,1.0,1.0,0,2.0,2.0
2176,IAD,1990,6,0.0,0.0,1.0,0,1.0,1.0
2177,IAD,1990,7,0.0,0.0,1.0,0,1.0,1.0
2178,IAD,1990,8,0.0,0.0,1.0,0,1.0,1.0
2179,IAD,1990,9,0.0,0.0,1.0,0,1.0,1.0
2180,IAD,1991,3,0.0,0.0,1.0,0,1.0,1.0
2181,IAD,1991,4,0.0,0.0,2.0,0,2.0,2.0
2182,IAD,1991,8,0.0,0.0,2.0,0,2.0,2.0
2183,IAD,1991,9,0.0,0.0,1.0,0,1.0,1.0
2184,IAD,1992,1,0.0,0.0,2.0,0,2.0,2.0
2185,IAD,1992,11,0.0,0.0,1.0,0,1.0,1.0
2186,IAD,1992,12,0.0,0.0,1.0,0,1.0,1.0
2187,IAD,1993,2,0.0,0.0,4.0,0,4.0,4.0
2188,IAD,1993,3,0.0,0.0,4.0,0,4.0,4.0
2189,IAD,1993,4,0.0,0.0,3.0,0,3.0,3.0
2190,IAD,1993,5,0.0,0.0,3.0,0,3.0,3.0
2191,IAD,1993,6,0.0,0.0,3.0,0,3.0,3.0
2192,IAD,1993,7,0.0,0.0,1.0,0,1.0,1.0
2193,IAD,1993,8,0.0,0.0,2.0,0,2.0,2.0
2194,IAD,1993,9,0.0,0.0,1.0,0,1.0,1.0
2195,IAD,1993,10,0.0,0.0,3.0,0,3.0,3.0
2196,IAD,1993,12,0.0,0.0,5.0,0,5.0,5.0
2197,IAD,1994,1,1.0,0.0,2.0,1,3.0,2.0
2198,IAD,1994,2,0.0,0.0,3.0,0,3.0,3.0
2199,IAD,1994,3,0.0,0.0,2.0,0,2.0,2.0
2200,IAD,1994,4,0.0,0.0,1.0,0,1.0,1.0
2201,IAD,1994,6,0.0,1.0,1.0,0,2.0,2.0
2202,IAD,1994,7,0.0,0.0,2.0,0,2.0,2.0
2203,IAD,1994,8,0.0,1.0,0.0,0,1.0,1.0
2204,IAD,1994,9,0.0,0.0,3.0,0,3.0,3.0
2205,IAD,1995,10,0.0,0.0,1.0,0,1.0,1.0
2206,IAD,1995,11,0.0,0.0,1.0,0,1.0,1.0
2207,IAD,1995,12,0.0,0.0,2.0,0,2.0,2.0
2208,IAD,1996,2,0.0,0.0,2.0,0,2.0,2.0
2209,IAD,1996,3,0.0,0.0,1.0,0,1.0,1.0
2210,IAD,1996,4,0.0,1.0,2.0,0,3.0,3.0
2211,IAD,1996,7,0.0,0.0,1.0,0,1.0,1.0
2212,IAD,1996,11,0.0,0.0,2.0,0,2.0,2.0
2213,IAD,1997,1,0.0,0.0,2.0,0,2.0,2.0
2214,IAD,1997,5,0.0,1.0,0.0,0,1.0,1.0
2215,IAD,1997,8,0.0,0.0,1.0,0,1.0,1.0
2216,IAD,1997,9,0.0,0.0,1.0,0,1.0,1.0
2217,IAD,1997,10,0.0,0.0,2.0,0,2.0,2.0
2218,IAD,1997,11,0.0,0.0,3.0,0,3.0,3.0
2219,IAD,1998,4,0.0,0.0,2.0,0,2.0,2.0
2220,IAD,1998,5,0.0,0.0,1.0,0,1.0,1.0
2221,IAD,1998,6,0.0,0.0,1.0,0,1.0,1.0
2222,IAD,1998,8,0.0,0.0,1.0,0,1.0,1.0
2223,IAD,1998,9,0.0,0.0,2.0,0,2.0,2.0
2224,IAD,1998,12,0.0,0.0,1.0,0,1.0,1.0
2225,IAD,1999,1,0.0,0.0,1.0,0,1.0,1.0
2226,IAD,1999,2,0.0,1.0,0.0,0,1.0,1.0
2227,IAD,1999,5,0.0,1.0,0.0,0,1.0,1.0
2228,IAD,1999,9,0.0,0.0,2.0,0,2.0,2.0
2229,IAD,1999,10,0.0,0.0,1.0,0,1.0,1.0
2230,IAD,2000,11,1.0,0.0,1.0,1,2.0,1.0
2231,IAD,2001,3,0.0,0.0,1.0,0,1.0,1.0
2232,IAD,2001,6,0.0,0.0,1.0,0,1.0,1.0
2233,IAD,2001,7,0.0,0.0,1.0,0,1.0,1.0
2234,IAD,2001,8,0.0,0.0,1.0,0,1.0,1.0
2235,IAD,2001,10,0.0,1.0,0.0,0,1.0,1.0
2236,IAD,2002,1,0.0,1.0,0.0,0,1.0,1.0
2237,IAD,2002,3,0.0,1.0,1.0,0,2.0,2.0
2238,IAD,2002,7,0.0,0.0,1.0,0,1.0,1.0
2239,IAD,2002,9,0.0,0.0,1.0,0,1.0,1.0
2240,IAD,2003,2,0.0,0.0,1.0,0,1.0,1.0
2241,IAD,2003,11,0.0,0.0,1.0,0,1.0,1.0
2242,IAD,2004,1,0.0,0.0,1.0,0,1.0,1.0
2243,IAD,2004,8,0.0,0.0,1.0,0,1.0,1.0
2244,IAD,2004,10,0.0,1.0,0.0,0,1.0,1.0
2245,IAD,2005,6,1.0,0.0,1.0,1,2.0,1.0
2246,IAD,2005,10,0.0,1.0,0.0,0,1.0,1.0
2247,IAD,2006,4,0.0,0.0,1.0,0,1.0,1.0
2248,IAD,2006,5,0.0,1.0,1.0,0,2.0,2.0
2249,IAD,2006,6,0.0,1.0,0.0,0,1.0,1.0
2250,IAD,2007,2,0.0,0.0,1.0,0,1.0,1.0
2251,IAD,2007,8,0.0,0.0,1.0,0,1.0,1.0
2252,IAD,2008,2,0.0,0.0,3.0,0,3.0,3.0
2253,IAD,2008,5,0.0,0.0,1.0,0,1.0,1.0
2254,IAD,2008,9,0.0,0.0,1.0,0,1.0,1.0
2255,IAD,2009,8,0.0,0.0,1.0,0,1.0,1.0
2256,IAD,2009,10,0.0,0.0,1.0,0,1.0,1.0
2257,IAD,2009,11,1.0,0.0,3.0,0,4.0,4.0
2258,IAD,2010,3,0.0,0.0,1.0,0,1.0,1.0
2259,IAD,2010,5,1.0,0.0,2.0,1,3.0,2.0
2260,IAD,2010,7,0.0,0.0,1.0,0,1.0,1.0
2261,IAD,2010,8,0.0,1.0,0.0,0,1.0,1.0
2262,IAD,2010,11,0.0,0.0,1.0,0,1.0,1.0
2263,IAD,2010,12,0.0,0.0,1.0,0,1.0,1.0
2264,IAD,2011,2,0.0,0.0,1.0,0,1.0,1.0
2265,IAD,2011,9,0.0,0.0,1.0,0,1.0,1.0
2266,IAD,2012,8,0.0,2.0,0.0,0,2.0,2.0
2267,IAD,2012,11,0.0,0.0,1.0,0,1.0,1.0
2268,IAD,2013,7,0.0,0.0,1.0,0,1.0,1.0
2269,IAD,2013,8,0.0,0.0,1.0,0,1.0,1.0
2270,IAD,2013,11,0.0,0.0,1.0,0,1.0,1.0
2271,IAD,2014,3,0.0,0.0,1.0,0,1.0,1.0
2272,IAD,2014,10,0.0,0.0,1.0,0,1.0,1.0
2273,IAD,2015,1,0.0,0.0,1.0,0,1.0,1.0
2274,IAD,2015,6,0.0,0.0,1.0,0,1.0,1.0
2275,IAD,2015,7,0.0,0.0,1.0,0,1.0,1.0
2276,IAD,2016,2,0.0,0.0,1.0,0,1.0,1.0
2277,IAD,2016,4,0.0,0.0,1.0,0,1.0,1.0
2278,IAD,2016,7,0.0,0.0,1.0,0,1.0,1.0
2279,IAD,2016,9,0.0,1.0,1.0,1,2.0,1.0
2280,IAD,2017,2,0.0,1.0,0.0,0,1.0,1.0
2281,IAD,2017,6,1.0,0.0,0.0,0,1.0,1.0
2282,IAD,2017,12,0.0,0.0,1.0,0,1.0,1.0
2283,IAD,2018,3,0.0,0.0,1.0,0,1.0,1.0
2284,IAH,1988,2,0.0,0.0,1.0,0,1.0,1.0
2285,IAH,1988,3,0.0,0.0,2.0,0,2.0,2.0
2286,IAH,1988,4,0.0,1.0,0.0,0,1.0,1.0
2287,IAH,1988,5,0.0,0.0,1.0,0,1.0,1.0
2288,IAH,1988,6,0.0,0.0,1.0,0,1.0,1.0
2289,IAH,1988,9,0.0,0.0,1.0,0,1.0,1.0
2290,IAH,1988,10,0.0,0.0,1.0,0,1.0,1.0
2291,IAH,1988,11,0.0,1.0,0.0,0,1.0,1.0
2292,IAH,1988,12,0.0,0.0,3.0,0,3.0,3.0
2293,IAH,1989,2,1.0,0.0,2.0,1,3.0,2.0
2294,IAH,1989,3,2.0,0.0,2.0,2,4.0,2.0
2295,IAH,1989,5,0.0,0.0,2.0,0,2.0,2.0
2296,IAH,1989,6,0.0,0.0,1.0,0,1.0,1.0
2297,IAH,1989,7,0.0,0.0,1.0,0,1.0,1.0
2298,IAH,1989,9,0.0,0.0,1.0,0,1.0,1.0
2299,IAH,1989,12,0.0,0.0,2.0,0,2.0,2.0
2300,IAH,1990,2,0.0,0.0,1.0,0,1.0,1.0
2301,IAH,1990,3,0.0,0.0,2.0,0,2.0,2.0
2302,IAH,1990,4,0.0,0.0,1.0,0,1.0,1.0
2303,IAH,1990,5,0.0,0.0,1.0,0,1.0,1.0
2304,IAH,1990,6,0.0,0.0,5.0,0,5.0,5.0
2305,IAH,1990,8,0.0,1.0,1.0,0,2.0,2.0
2306,IAH,1990,10,0.0,0.0,1.0,0,1.0,1.0
2307,IAH,1991,1,0.0,0.0,1.0,0,1.0,1.0
2308,IAH,1991,2,0.0,0.0,1.0,0,1.0,1.0
2309,IAH,1991,4,0.0,0.0,2.0,0,2.0,2.0
2310,IAH,1991,6,0.0,0.0,2.0,0,2.0,2.0
2311,IAH,1991,7,0.0,0.0,2.0,0,2.0,2.0
2312,IAH,1991,9,0.0,0.0,2.0,0,2.0,2.0
2313,IAH,1991,10,1.0,0.0,2.0,1,3.0,2.0
2314,IAH,1991,11,0.0,0.0,1.0,0,1.0,1.0
2315,IAH,1991,12,0.0,0.0,4.0,0,4.0,4.0
2316,IAH,1992,2,0.0,0.0,1.0,0,1.0,1.0
2317,IAH,1992,3,0.0,0.0,2.0,0,2.0,2.0
2318,IAH,1992,4,0.0,0.0,2.0,0,2.0,2.0
2319,IAH,1992,6,0.0,0.0,2.0,0,2.0,2.0
2320,IAH,1992,8,0.0,0.0,1.0,0,1.0,1.0
2321,IAH,1992,9,0.0,0.0,1.0,0,1.0,1.0
2322,IAH,1992,10,0.0,1.0,0.0,0,1.0,1.0
2323,IAH,1992,12,1.0,0.0,1.0,1,2.0,1.0
2324,IAH,1993,2,0.0,0.0,1.0,0,1.0,1.0
2325,IAH,1993,3,0.0,0.0,1.0,0,1.0,1.0
2326,IAH,1993,4,0.0,0.0,1.0,0,1.0,1.0
2327,IAH,1993,6,0.0,0.0,2.0,0,2.0,2.0
2328,IAH,1993,7,0.0,0.0,1.0,0,1.0,1.0
2329,IAH,1993,8,0.0,0.0,1.0,0,1.0,1.0
2330,IAH,1993,9,0.0,0.0,1.0,0,1.0,1.0
2331,IAH,1994,1,0.0,0.0,1.0,0,1.0,1.0
2332,IAH,1994,7,0.0,0.0,1.0,0,1.0,1.0
2333,IAH,1994,8,0.0,0.0,2.0,0,2.0,2.0
2334,IAH,1994,11,1.0,0.0,1.0,1,2.0,1.0
2335,IAH,1994,12,0.0,0.0,1.0,0,1.0,1.0
2336,IAH,1995,2,0.0,0.0,1.0,0,1.0,1.0
2337,IAH,1995,5,0.0,0.0,1.0,0,1.0,1.0
2338,IAH,1995,10,0.0,0.0,1.0,0,1.0,1.0
2339,IAH,1996,2,0.0,1.0,1.0,0,2.0,2.0
2340,IAH,1996,3,0.0,0.0,1.0,0,1.0,1.0
2341,IAH,1996,10,0.0,0.0,2.0,0,2.0,2.0
2342,IAH,1997,1,0.0,1.0,0.0,0,1.0,1.0
2343,IAH,1997,3,1.0,0.0,1.0,1,2.0,1.0
2344,IAH,1997,4,1.0,0.0,1.0,1,2.0,1.0
2345,IAH,1997,6,0.0,0.0,1.0,0,1.0,1.0
2346,IAH,1997,7,0.0,0.0,1.0,0,1.0,1.0
2347,IAH,1997,12,0.0,0.0,1.0,0,1.0,1.0
2348,IAH,1998,1,0.0,1.0,1.0,0,2.0,2.0
2349,IAH,1998,2,0.0,0.0,2.0,0,2.0,2.0
2350,IAH,1999,4,0.0,0.0,1.0,0,1.0,1.0
2351,IAH,1999,9,0.0,0.0,1.0,0,1.0,1.0
2352,IAH,2000,2,0.0,0.0,1.0,0,1.0,1.0
2353,IAH,2000,3,0.0,0.0,2.0,0,2.0,2.0
2354,IAH,2001,3,0.0,0.0,1.0,0,1.0,1.0
2355,IAH,2001,4,0.0,0.0,1.0,0,1.0,1.0
