,d2v_cos_sim,d2v_num_comp
MGM 2007/11,0.29823076725006104,2.0
MGM 2007/6,,1.0
MGM 2007/9,,1.0
MGM 2008/11,,1.0
MGM 2008/9,,1.0
MGM 2009/5,,1.0
MGM 2011/2,0.5315308570861816,2.0
MGM 2012/3,,1.0
MGM 2013/8,,1.0
MGM 2014/8,,1.0
MGM 2015/3,,1.0
MGW 1995/4,,1.0
MHR 1994/8,,1.0
MHT 1988/4,,1.0
MHT 1988/9,,1.0
MHT 1989/6,0.6550096273422241,2.0
MHT 1989/8,0.7566765944163004,3.0
MHT 1989/9,0.43972010839553105,7.0
MHT 1990/10,0.7451480627059937,2.0
MHT 1990/2,,1.0
MHT 1990/6,0.394477903842926,2.0
MHT 1990/8,,1.0
MHT 1990/9,0.7583461403846741,2.0
MHT 1991/1,,1.0
MHT 1991/10,,1.0
MHT 1991/11,0.8283022046089172,2.0
MHT 1991/3,,1.0
MHT 1991/4,0.7016264597574869,4.0
MHT 1991/5,,1.0
MHT 1991/7,,1.0
MHT 1991/8,,1.0
MHT 1992/10,,1.0
MHT 1992/12,,1.0
MHT 1992/3,,1.0
MHT 1992/4,,1.0
MHT 1992/6,,1.0
MHT 1992/8,,1.0
MHT 1993/4,0.7653758525848389,2.0
MHT 1993/8,,1.0
MHT 1994/12,,1.0
MHT 1994/6,0.8680222034454346,2.0
MHT 1994/7,,1.0
MHT 1994/9,,1.0
MHT 1995/3,0.4901447296142578,6.0
MHT 1995/5,0.836916446685791,4.0
MHT 1995/6,,1.0
MHT 1995/8,,1.0
MHT 1995/9,0.15440809726715088,2.0
MHT 1996/12,,1.0
MHT 1996/2,,1.0
MHT 1996/4,0.6416102647781372,2.0
MHT 1996/5,0.5112870534261068,3.0
MHT 1997/10,,1.0
MHT 1997/2,0.5489979982376099,2.0
MHT 1997/5,0.8533612489700317,2.0
MHT 1997/6,,1.0
MHT 1997/8,,1.0
MHT 1997/9,,1.0
MHT 1998/10,,1.0
MHT 1998/2,,1.0
MHT 1998/5,,1.0
MHT 1998/7,0.602597713470459,3.0
MHT 1998/8,,1.0
MHT 1999/10,,1.0
MHT 1999/12,,1.0
MHT 1999/3,0.8197576999664307,2.0
MHT 1999/5,0.4835699796676636,2.0
MHT 1999/6,0.44373536109924316,2.0
MHT 1999/7,0.7480762004852295,2.0
MHT 2000/1,,1.0
MHT 2000/10,,1.0
MHT 2000/3,0.7003563046455383,2.0
MHT 2000/4,,1.0
MHT 2000/5,,1.0
MHT 2001/1,,1.0
MHT 2001/12,0.8585262298583984,2.0
MHT 2001/3,0.8017547130584717,2.0
MHT 2001/4,0.47658729553222656,2.0
MHT 2001/5,,1.0
MHT 2001/6,,1.0
MHT 2001/9,0.8130033016204834,2.0
MHT 2002/2,,1.0
MHT 2003/10,,1.0
MHT 2003/11,,1.0
MHT 2003/3,,1.0
MHT 2003/4,0.639579971631368,3.0
MHT 2003/5,0.4425195058186849,3.0
MHT 2003/7,0.618648886680603,2.0
MHT 2003/9,,1.0
MHT 2004/9,,1.0
MHT 2006/11,,1.0
MHT 2014/5,,1.0
MHT 2016/12,,1.0
MHT 2017/8,,1.0
MHT 2019/7,,1.0
MHTG 2008/2,,1.0
MHTG 2015/7,,1.0
MIA 1988/1,,1.0
MIA 1988/10,,1.0
MIA 1988/11,,1.0
MIA 1988/12,0.5705655813217163,2.0
MIA 1988/2,0.6764538288116455,4.0
MIA 1988/3,0.7166616916656494,2.0
MIA 1988/4,0.8701979319254557,3.0
MIA 1988/5,,1.0
MIA 1988/6,,1.0
MIA 1988/7,,1.0
MIA 1988/9,0.6958358287811279,2.0
MIA 1989/1,0.6865145365397135,7.0
MIA 1989/10,0.5452086925506592,2.0
MIA 1989/11,,1.0
MIA 1989/12,0.5639715989430746,4.0
MIA 1989/2,0.5737339655558268,3.0
MIA 1989/4,0.5612199306488037,2.0
MIA 1989/5,0.5944193204243978,4.0
MIA 1989/6,0.6546676556269327,3.0
MIA 1989/7,0.557069460550944,3.0
MIA 1989/8,0.3867127100626628,4.0
MIA 1989/9,0.5054107507069906,3.0
MIA 1990/1,0.44994672139485675,6.0
MIA 1990/10,0.44838428497314453,4.0
MIA 1990/11,,1.0
MIA 1990/12,,1.0
MIA 1990/4,0.5484035809834799,4.0
MIA 1990/6,0.5422884623209635,6.0
MIA 1990/7,0.6233237981796265,2.0
MIA 1990/8,0.5045957565307617,4.0
MIA 1990/9,0.312260905901591,4.0
MIA 1991/1,0.6249856154123942,4.0
MIA 1991/10,0.6486384868621826,4.0
MIA 1991/11,0.4549020131429036,7.0
MIA 1991/12,0.558546781539917,4.0
MIA 1991/2,,1.0
MIA 1991/3,0.133596142133077,3.0
MIA 1991/4,0.45833139419555663,5.0
MIA 1991/5,,1.0
MIA 1991/6,0.5357373952865601,4.0
MIA 1991/8,0.39658308029174805,4.0
MIA 1992/1,,1.0
MIA 1992/10,0.5347954432169596,4.0
MIA 1992/11,0.7760843276977539,5.0
MIA 1992/12,,1.0
MIA 1992/2,0.6677644729614258,6.0
MIA 1992/3,0.5381917953491211,6.0
MIA 1992/5,0.5750454664230347,2.0
MIA 1992/6,0.4490402936935425,3.0
MIA 1992/7,-0.27221423387527466,2.0
MIA 1993/1,0.48737891515096027,4.0
MIA 1993/10,0.6037038167317709,13.0
MIA 1993/12,0.5369349718093872,2.0
MIA 1993/2,0.3943355083465576,3.0
MIA 1993/3,0.5688304219927106,8.0
MIA 1993/4,0.7291135787963867,4.0
MIA 1993/5,0.472479780515035,4.0
MIA 1993/6,0.4310579299926758,4.0
MIA 1993/7,0.5980322519938152,6.0
MIA 1993/8,0.6829895973205566,4.0
MIA 1993/9,0.6641652584075928,2.0
MIA 1994/1,,1.0
MIA 1994/10,0.5712018966674804,5.0
MIA 1994/11,,1.0
MIA 1994/12,0.47167221705118817,3.0
MIA 1994/3,0.5001095771789551,5.0
MIA 1994/4,0.5286482493082683,6.0
MIA 1994/5,0.5680273771286011,2.0
MIA 1994/6,0.5217746098836263,6.0
MIA 1994/7,0.6273566246032715,5.0
MIA 1994/8,0.39499098459879556,6.0
MIA 1994/9,0.5207104682922363,4.0
MIA 1995/1,0.7729748884836832,4.0
MIA 1995/10,0.3853476842244466,4.0
MIA 1995/11,0.609905751546224,6.0
MIA 1995/12,0.1971162954966227,3.0
MIA 1995/2,0.611536389305478,7.0
MIA 1995/3,0.5043120644309304,11.0
MIA 1995/4,0.6576875474717881,10.0
MIA 1995/5,0.5000345865885417,6.0
MIA 1995/6,0.6221358776092529,4.0
MIA 1995/7,0.6960544586181641,5.0
MIA 1995/8,0.511613130569458,2.0
MIA 1995/9,0.6041537920633951,3.0
MIA 1996/1,0.66762375831604,2.0
MIA 1996/10,,1.0
MIA 1996/11,0.47906215985616046,4.0
MIA 1996/12,0.3696700731913249,3.0
MIA 1996/2,0.5461513519287109,5.0
MIA 1996/3,0.5229252406529018,8.0
MIA 1996/4,0.6704365412394205,6.0
MIA 1996/5,0.572662217276437,8.0
MIA 1996/6,0.502403450012207,5.0
MIA 1996/7,0.5784460703531901,6.0
MIA 1996/9,0.47171554565429685,5.0
MIA 1997/1,0.4701455434163411,6.0
MIA 1997/10,0.5054598808288574,5.0
MIA 1997/11,0.5086329323904855,8.0
MIA 1997/12,0.46396414438883465,3.0
MIA 1997/2,0.38696539402008057,2.0
MIA 1997/3,0.4156156267438616,7.0
MIA 1997/4,0.47823572158813477,2.0
MIA 1997/5,0.5437617983136859,7.0
MIA 1997/6,0.5794665336608886,5.0
MIA 1997/7,0.4800591468811035,3.0
MIA 1997/8,0.6396721601486206,2.0
MIA 1998/1,0.7256052494049072,2.0
MIA 1998/10,0.6681079864501953,4.0
MIA 1998/11,0.5348703747703916,7.0
MIA 1998/12,,1.0
MIA 1998/2,0.47360724210739136,2.0
MIA 1998/4,0.6245083127702985,8.0
MIA 1998/5,0.7981918652852377,4.0
MIA 1998/6,0.46200354894002277,4.0
MIA 1998/7,0.1351768970489502,2.0
MIA 1998/8,0.25102726618448895,3.0
MIA 1998/9,0.41592019399007163,6.0
MIA 1999/10,0.6166299184163412,6.0
MIA 1999/11,0.13402748107910156,2.0
MIA 1999/12,0.358708245413644,7.0
MIA 1999/2,0.7023380279541016,5.0
MIA 1999/3,0.5167880739484515,7.0
MIA 1999/4,0.5870094299316406,5.0
MIA 1999/5,0.7337037722269694,3.0
MIA 1999/6,0.6551677068074544,6.0
MIA 1999/7,0.5469247817993164,6.0
MIA 1999/8,0.49125308990478517,6.0
MIA 1999/9,0.5861846378871373,7.0
MIA 2000/1,0.49715390205383303,5.0
MIA 2000/10,0.5900704065958658,6.0
MIA 2000/11,,1.0
MIA 2000/12,0.41921072006225585,5.0
MIA 2000/2,0.49604209264119464,4.0
MIA 2000/3,0.45351330439249676,3.0
MIA 2000/4,0.43212718055361793,7.0
MIA 2000/5,0.4481778144836426,4.0
MIA 2000/6,0.5543345451354981,5.0
MIA 2000/7,0.6078855196634928,3.0
MIA 2000/8,0.6315517425537109,8.0
MIA 2000/9,0.6123106002807617,5.0
MIA 2001/1,0.6171706914901733,2.0
MIA 2001/10,0.3869341214497884,4.0
MIA 2001/11,0.4124745925267537,4.0
MIA 2001/12,0.6185422897338867,6.0
MIA 2001/2,0.7024527231852213,6.0
MIA 2001/3,0.6377778053283691,5.0
MIA 2001/4,0.4745879854474749,8.0
MIA 2001/5,0.5585075105939593,8.0
MIA 2001/6,0.6555946985880534,6.0
MIA 2001/7,0.4431955814361572,3.0
MIA 2001/8,,1.0
MIA 2002/1,0.49747095108032224,5.0
MIA 2002/10,,1.0
MIA 2002/11,0.6477543115615845,2.0
MIA 2002/12,0.4338390350341797,5.0
MIA 2002/2,0.5090683301289877,4.0
MIA 2002/3,0.506342025030227,7.0
MIA 2002/4,0.6561509768168131,4.0
MIA 2002/5,0.6474850654602051,5.0
MIA 2002/6,0.649673098609561,7.0
MIA 2002/7,0.6588903268178304,4.0
MIA 2002/8,0.6088521821158273,8.0
MIA 2002/9,0.48297667503356934,2.0
MIA 2003/1,0.41836023330688477,4.0
MIA 2003/10,0.5403756141662598,5.0
MIA 2003/11,0.4714352289835612,7.0
MIA 2003/12,,1.0
MIA 2003/2,0.8209568659464518,4.0
MIA 2003/3,0.6100014448165894,2.0
MIA 2003/4,0.33993204434712726,4.0
MIA 2003/5,0.48757952735537574,7.0
MIA 2003/6,0.5254392623901367,2.0
MIA 2003/7,0.5593892960321336,7.0
MIA 2003/8,0.549983024597168,4.0
MIA 2003/9,,1.0
MIA 2004/1,0.6478704043797084,8.0
MIA 2004/10,0.5016670227050781,2.0
MIA 2004/11,0.6828258037567139,2.0
MIA 2004/2,0.46340322494506836,4.0
MIA 2004/3,0.384056289990743,3.0
MIA 2004/5,,1.0
MIA 2004/6,0.4363922119140625,5.0
MIA 2004/7,0.9083479642868042,2.0
MIA 2004/8,0.567842674255371,5.0
MIA 2004/9,0.4502904256184896,6.0
MIA 2005/10,0.7323967218399048,2.0
MIA 2005/11,,1.0
MIA 2005/8,0.5143221616744995,2.0
MIA 2005/9,,1.0
MIA 2006/1,,1.0
MIA 2006/10,0.5425487359364828,4.0
MIA 2006/11,,1.0
MIA 2006/12,0.5845418771107992,3.0
MIA 2006/5,,1.0
MIA 2006/6,,1.0
MIA 2006/7,0.6127559343973795,4.0
MIA 2006/9,0.5374830563863119,3.0
MIA 2007/11,0.5407649676005045,3.0
MIA 2007/12,,1.0
MIA 2007/2,,1.0
MIA 2007/3,,1.0
MIA 2007/4,,1.0
MIA 2007/5,,1.0
MIA 2007/6,,1.0
MIA 2007/8,0.7576764225959778,2.0
MIA 2007/9,,1.0
MIA 2008/1,0.682625929514567,3.0
MIA 2008/2,,1.0
MIA 2008/3,,1.0
MIA 2008/6,,1.0
MIA 2008/7,,1.0
MIA 2009/11,,1.0
MIA 2009/2,,1.0
MIA 2009/4,,1.0
MIA 2009/9,,1.0
MIA 2010/10,,1.0
MIA 2010/11,0.3466227054595947,2.0
MIA 2010/4,0.5795700550079346,2.0
MIA 2010/5,0.30934882164001465,2.0
MIA 2011/11,,1.0
MIA 2011/12,,1.0
MIA 2011/3,,1.0
MIA 2011/4,,1.0
MIA 2012/10,,1.0
MIA 2012/2,,1.0
MIA 2012/3,,1.0
MIA 2012/4,,1.0
MIA 2012/5,0.781436562538147,2.0
MIA 2012/9,,1.0
MIA 2013/12,,1.0
MIA 2013/5,,1.0
MIA 2013/6,,1.0
MIA 2013/9,,1.0
MIA 2014/1,0.5797204971313477,2.0
MIA 2014/12,,1.0
MIA 2014/3,,1.0
MIA 2014/5,0.07330930233001709,2.0
MIA 2014/7,,1.0
MIA 2014/8,0.23660147190093994,2.0
MIA 2014/9,,1.0
MIA 2015/10,,1.0
MIA 2015/11,0.7850281397501627,4.0
MIA 2015/12,0.3144948482513428,2.0
MIA 2015/2,,1.0
MIA 2015/3,0.5445186297098795,3.0
MIA 2015/5,,1.0
MIA 2015/6,0.5747358798980713,2.0
MIA 2015/7,,1.0
MIA 2015/8,,1.0
MIA 2015/9,,1.0
MIA 2016/1,0.6260508298873901,2.0
MIA 2016/11,0.536132017771403,4.0
MIA 2016/12,0.4547353982925415,2.0
MIA 2017/1,,1.0
MIA 2017/10,,1.0
MIA 2017/12,,1.0
MIA 2017/2,,1.0
MIA 2017/4,0.5698585510253906,2.0
MIA 2017/7,,1.0
MIA 2017/8,0.5210331082344055,2.0
MIA 2018/12,0.33318042755126953,2.0
MIA 2018/2,0.6893527507781982,2.0
MIA 2018/3,,1.0
MIA 2018/4,0.8473097085952759,2.0
MIA 2018/6,,1.0
MIA 2018/8,0.6463683446248373,3.0
MIA 2018/9,0.5098769324166434,8.0
MIA 2019/1,0.8182415962219238,2.0
MIA 2019/2,,1.0
MIA 2019/4,,1.0
MIA 2019/6,,1.0
MIA 2019/7,,1.0
MIE 1995/3,,1.0
MIL 1991/10,,1.0
MIQ 1989/10,,1.0
MIQ 1989/8,,1.0
MIQ 1990/12,,1.0
MIQ 1991/7,,1.0
MIQ 1992/2,,1.0
MIQ 1995/10,,1.0
MIV 1994/6,0.8364771008491516,2.0
MIV 1999/4,,1.0
MJZS 1993/1,,1.0
MKC 1988/12,0.30112338066101074,2.0
MKC 1988/2,0.6204619407653809,2.0
MKC 1989/7,,1.0
MKC 1993/2,,1.0
MKC 1995/12,,1.0
MKC 1996/1,,1.0
MKC 1996/4,0.323728084564209,2.0
MKC 1997/2,0.6279397010803223,2.0
MKC 1997/5,0.9001035690307617,2.0
MKC 1997/9,,1.0
MKC 1998/6,,1.0
MKC 1998/8,,1.0
MKE 1988/11,,1.0
MKE 1988/12,0.8060221672058105,2.0
MKE 1988/2,,1.0
MKE 1988/5,,1.0
MKE 1988/7,,1.0
MKE 1989/10,0.4452839692433675,4.0
MKE 1989/4,0.6192893981933594,2.0
MKE 1989/6,0.6910600662231445,2.0
MKE 1989/7,0.7672865390777588,2.0
MKE 1989/9,,1.0
MKE 1990/10,,1.0
MKE 1990/12,,1.0
MKE 1990/3,0.8082178831100464,2.0
MKE 1990/4,,1.0
MKE 1990/6,,1.0
MKE 1990/7,,1.0
MKE 1990/8,,1.0
MKE 1991/1,,1.0
MKE 1991/11,0.76175537109375,5.0
MKE 1991/12,0.5071414709091187,2.0
MKE 1991/4,0.7810955047607422,2.0
MKE 1991/5,0.4169197082519531,2.0
MKE 1991/6,0.7410786151885986,2.0
MKE 1991/7,0.6241436004638672,3.0
MKE 1991/8,,1.0
MKE 1991/9,0.7075762748718262,2.0
MKE 1992/1,0.8072019815444946,2.0
MKE 1992/12,0.7639040946960449,3.0
MKE 1992/3,,1.0
MKE 1992/7,0.7145897150039673,2.0
MKE 1992/8,0.30412185192108154,3.0
MKE 1993/10,0.8618882298469543,2.0
MKE 1993/11,0.12222647666931152,2.0
MKE 1993/2,0.687865416208903,3.0
MKE 1993/4,,1.0
MKE 1993/5,,1.0
MKE 1993/7,0.476237416267395,3.0
MKE 1993/8,,1.0
MKE 1994/11,,1.0
MKE 1994/12,0.47171735763549805,2.0
MKE 1994/4,,1.0
MKE 1994/5,0.08611059188842773,2.0
MKE 1994/6,0.9043511152267456,2.0
MKE 1994/9,,1.0
MKE 1995/10,,1.0
MKE 1995/12,,1.0
MKE 1995/5,0.8338232040405273,2.0
MKE 1995/8,,1.0
MKE 1995/9,0.4643021821975708,2.0
MKE 1996/12,,1.0
MKE 1996/2,,1.0
MKE 1996/3,,1.0
MKE 1996/8,,1.0
MKE 1996/9,0.686647891998291,2.0
MKE 1997/2,,1.0
MKE 1997/4,0.34735107421875,2.0
MKE 1997/6,,1.0
MKE 1997/7,,1.0
MKE 1997/8,,1.0
MKE 1997/9,0.704827070236206,2.0
MKE 1998/11,,1.0
MKE 1998/12,,1.0
MKE 1998/2,,1.0
MKE 1998/3,0.6415947278340658,4.0
MKE 1998/4,0.5326909422874451,2.0
MKE 1998/5,0.8847904205322266,2.0
MKE 1998/8,0.656700849533081,2.0
MKE 1998/9,0.7317739725112915,2.0
MKE 1999/1,,1.0
MKE 1999/11,,1.0
MKE 1999/12,0.46820223331451416,2.0
MKE 1999/4,,1.0
MKE 1999/5,,1.0
MKE 1999/6,0.42696332931518555,3.0
MKE 1999/7,0.46814072132110596,3.0
MKE 1999/8,,1.0
MKE 2000/1,,1.0
MKE 2000/10,,1.0
MKE 2000/5,,1.0
MKE 2000/6,0.7391821146011353,2.0
MKE 2000/7,,1.0
MKE 2000/9,,1.0
MKE 2001/1,,1.0
MKE 2001/5,0.30532753467559814,2.0
MKE 2001/7,0.9134979248046875,2.0
MKE 2001/9,,1.0
MKE 2002/1,,1.0
MKE 2002/2,,1.0
MKE 2002/3,,1.0
MKE 2002/4,0.401216983795166,2.0
MKE 2002/6,0.8598423004150391,2.0
MKE 2003/10,0.5671272873878479,2.0
MKE 2003/4,0.7648837566375732,2.0
MKE 2004/2,,1.0
MKE 2005/9,0.62546173731486,3.0
MKE 2006/11,,1.0
MKE 2006/3,0.4547768235206604,2.0
MKE 2007/1,0.3829963803291321,2.0
MKE 2007/2,,1.0
MKE 2007/7,,1.0
MKE 2008/10,-0.020300626754760742,2.0
MKE 2008/4,,1.0
MKE 2008/6,,1.0
MKE 2009/1,,1.0
MKE 2009/11,,1.0
MKE 2010/2,,1.0
MKE 2010/5,,1.0
MKE 2010/7,,1.0
MKE 2011/6,,1.0
MKE 2011/7,,1.0
MKE 2011/8,,1.0
MKE 2012/9,0.5013260841369629,2.0
MKE 2014/8,,1.0
MKE 2014/9,,1.0
MKE 2015/1,0.42714373270670575,3.0
MKE 2015/12,0.709702730178833,2.0
MKE 2015/2,,1.0
MKE 2015/4,,1.0
MKE 2015/6,,1.0
MKE 2015/7,,1.0
MKE 2016/10,,1.0
MKE 2017/10,,1.0
MKE 2017/2,,1.0
MKE 2017/6,0.9376708269119263,2.0
MKE 2017/7,0.4697248935699463,2.0
MKE 2017/9,,1.0
MKE 2018/5,,1.0
MKE 2019/5,,1.0
MKG 1990/10,,1.0
MKG 1990/8,,1.0
MKG 1991/1,,1.0
MKG 1991/6,,1.0
MKG 1991/7,,1.0
MKG 1995/10,,1.0
MKG 1995/11,,1.0
MKG 1996/2,,1.0
MKG 1998/5,0.5571404298146566,3.0
MKG 2003/5,,1.0
MKG 2006/4,,1.0
MKG 2008/12,,1.0
MKG 2013/10,,1.0
MKJK 1999/2,0.4738597869873047,2.0
MKJK 2002/4,,1.0
MKJP 1999/2,,1.0
MKJP 2001/11,,1.0
MKJP 2008/10,,1.0
MKJS 1994/1,,1.0
MKJS 1999/2,,1.0
MKJS 2000/12,,1.0
MKJS 2004/2,,1.0
MKK 1995/5,0.9195773601531982,2.0
MKK 1998/5,,1.0
MLA 1989/6,,1.0
MLB 1988/9,,1.0
MLB 1989/12,,1.0
MLB 1990/1,0.7066668272018433,2.0
MLB 1991/10,,1.0
MLB 1991/7,,1.0
MLB 1997/8,,1.0
MLI 1988/10,,1.0
MLI 1989/11,,1.0
MLI 1989/4,,1.0
MLI 1990/1,,1.0
MLI 1990/6,,1.0
MLI 1991/11,,1.0
MLI 1991/3,,1.0
MLI 1991/9,0.6439248323440552,2.0
MLI 1992/2,,1.0
MLI 1992/3,,1.0
MLI 1992/4,,1.0
MLI 1992/6,0.684792677561442,4.0
MLI 1993/2,,1.0
MLI 1994/6,0.5304423967997233,3.0
MLI 1995/1,0.8842780590057373,2.0
MLI 1995/11,0.5528500080108643,4.0
MLI 1995/4,,1.0
MLI 1995/7,,1.0
MLI 1996/3,,1.0
MLI 1997/2,,1.0
MLI 1997/6,,1.0
MLI 1997/9,,1.0
MLI 1998/1,,1.0
MLI 1999/10,,1.0
MLI 1999/2,,1.0
MLI 1999/5,,1.0
MLI 2000/11,,1.0
MLI 2000/6,,1.0
MLI 2002/2,,1.0
MLI 2002/3,,1.0
MLI 2003/7,0.9239856004714966,2.0
MLI 2004/4,,1.0
MLI 2006/11,,1.0
MLI 2006/7,0.8474891185760498,2.0
MLI 2008/1,0.9048455953598022,2.0
MLI 2012/6,,1.0
MLI 2017/5,,1.0
MLU 1989/3,,1.0
MLU 1990/1,,1.0
MLU 1990/4,,1.0
MLU 1990/6,,1.0
MLU 1992/1,,1.0
MLU 1993/2,,1.0
MLU 1993/7,,1.0
MLU 1994/9,,1.0
MLU 1995/3,,1.0
MLU 1995/8,,1.0
MLU 1996/10,,1.0
MLU 1998/6,,1.0
MLU 1999/7,0.7339106798171997,2.0
MLU 2000/4,,1.0
MLU 2002/10,,1.0
MLU 2003/6,,1.0
MLU 2004/12,,1.0
MLU 2006/11,,1.0
MLU 2010/4,,1.0
MLU 2011/8,,1.0
MLU 2017/6,0.8021881580352783,3.0
MMCU 1988/4,,1.0
MMCZ 1999/4,,1.0
MMEX 1998/4,,1.0
MMEX 2006/10,,1.0
MMEX 2007/2,,1.0
MMGL 1999/3,0.8541502952575684,2.0
MMGL 2001/8,,1.0
MMGL 2002/2,,1.0
MMGL 2003/9,,1.0
MMGL 2004/8,,1.0
MMGL 2006/7,0.8776489496231079,2.0
MMGL 2010/2,,1.0
MMGL 2013/1,,1.0
MMGL 2014/9,,1.0
MMGL 2015/2,,1.0
MMGL 2015/7,,1.0
MMGL 2016/11,,1.0
MMGL 2019/2,,1.0
MMGL 2019/6,,1.0
MMHO 2015/2,,1.0
MMID 1991/12,,1.0
MMLO 2003/7,0.8985403180122375,2.0
MMLO 2014/10,,1.0
MMMA 2004/3,,1.0
MMMX 1990/7,,1.0
MMMX 1991/9,,1.0
MMMX 1999/5,,1.0
MMMX 1999/6,0.7436771988868713,2.0
MMMX 1999/7,0.7821391820907593,2.0
MMMX 2000/1,,1.0
MMMX 2000/11,0.5872230529785156,2.0
MMMX 2001/8,,1.0
MMMX 2001/9,,1.0
MMMX 2002/11,,1.0
MMMX 2002/4,,1.0
MMMX 2003/2,0.7452390193939209,2.0
MMMX 2003/5,,1.0
MMMX 2003/7,0.5420360565185547,4.0
MMMX 2004/7,,1.0
MMMX 2005/1,,1.0
MMMX 2005/5,,1.0
MMMX 2006/11,,1.0
MMMX 2006/3,,1.0
MMMX 2006/8,,1.0
MMMX 2007/2,,1.0
MMMX 2007/5,,1.0
MMMX 2011/10,,1.0
MMMX 2011/9,0.904491662979126,2.0
MMMX 2012/10,,1.0
MMMX 2013/5,,1.0
MMMX 2014/10,0.5066444873809814,2.0
MMMX 2014/12,,1.0
MMMX 2014/5,0.6292299429575602,3.0
MMMX 2014/6,0.08084988594055176,3.0
MMMX 2015/11,,1.0
MMMX 2015/2,,1.0
MMMX 2015/3,0.9199427366256714,2.0
MMMX 2015/8,0.5649629831314087,2.0
MMMX 2016/12,,1.0
MMMX 2018/11,,1.0
MMMX 2018/8,,1.0
MMMX 2019/6,,1.0
MMMY 1989/3,,1.0
MMMY 2001/3,,1.0
MMMY 2005/2,,1.0
MMMY 2015/11,0.7201828956604004,2.0
MMNL 1988/11,,1.0
MMPR 2000/2,,1.0
MMPR 2002/5,,1.0
MMPR 2003/10,,1.0
MMPR 2008/6,,1.0
MMPR 2014/2,,1.0
MMPR 2019/3,,1.0
MMSD 2002/1,,1.0
MMSD 2006/4,,1.0
MMSD 2010/4,,1.0
MMSD 2014/11,,1.0
MMSD 2015/8,,1.0
MMSD 2016/4,0.5862218141555786,2.0
MMTJ 1999/5,,1.0
MMTJ 2015/6,,1.0
MMTO 1992/10,,1.0
MMTO 1996/7,,1.0
MMTO 1999/4,,1.0
MMTO 2001/3,,1.0
MMTO 2001/6,,1.0
MMTO 2012/6,0.7754771709442139,2.0
MMTO 2013/6,,1.0
MMTO 2014/2,,1.0
MMTY 2000/11,,1.0
MMTY 2000/3,,1.0
MMUN 1993/11,,1.0
MMUN 2000/10,,1.0
MMUN 2002/8,,1.0
MMUN 2003/12,,1.0
MMUN 2003/6,,1.0
MMUN 2007/2,,1.0
MMUN 2010/1,,1.0
MMUN 2015/11,,1.0
MMV 1999/6,,1.0
MMX 1991/8,,1.0
MMXL 1994/1,,1.0
MNL 1988/12,,1.0
MNL 1991/5,,1.0
MNL 1993/12,,1.0
MNMG 2012/10,,1.0
MNT 1997/3,,1.0
MOB 1988/3,,1.0
MOB 1989/2,,1.0
MOB 1990/2,0.509192705154419,2.0
MOB 1990/3,,1.0
MOB 1990/5,,1.0
MOB 1990/7,,1.0
MOB 1990/8,0.6587796211242676,2.0
MOB 1991/12,,1.0
MOB 1991/2,,1.0
MOB 1991/9,,1.0
MOB 1992/6,,1.0
MOB 1993/1,0.7237496376037598,2.0
MOB 1993/10,0.9390056133270264,2.0
MOB 1993/12,,1.0
MOB 1993/6,,1.0
MOB 1993/7,,1.0
MOB 1994/1,,1.0
MOB 1995/1,0.6680990854899088,6.0
MOB 1995/2,0.7952182292938232,2.0
MOB 1995/3,,1.0
MOB 1995/4,,1.0
MOB 1996/12,,1.0
MOB 1996/4,,1.0
MOB 1998/4,,1.0
MOB 1998/5,0.7963743209838867,2.0
MOB 2001/12,0.751386284828186,2.0
MOB 2002/12,,1.0
MOB 2004/1,0.627615749835968,2.0
MOB 2012/6,0.8112337589263916,2.0
MOB 2015/1,,1.0
MOB 2018/5,,1.0
MOC 1989/4,,1.0
MOT 2014/4,0.8429121971130371,2.0
MOW 1992/10,,1.0
MOW 1995/8,,1.0
MOW 1997/1,,1.0
MOW 1998/7,,1.0
MPTO 1999/6,,1.0
MPTO 2014/8,,1.0
MRB 1989/9,0.9283731579780579,2.0
MRLB 2016/3,,1.0
MROC 2001/7,0.7346047163009644,2.0
MROC 2005/3,,1.0
MROC 2009/4,,1.0
MROC 2010/6,,1.0
MROC 2012/5,,1.0
MROC 2016/3,,1.0
MROC 2017/5,,1.0
MRY 1988/3,,1.0
MRY 1988/7,,1.0
MRY 1988/8,,1.0
MRY 1988/9,0.5785062313079834,3.0
MRY 1989/12,,1.0
MRY 1989/2,,1.0
MRY 1989/3,0.35494041442871094,3.0
MRY 1989/5,,1.0
MRY 1989/6,,1.0
MRY 1989/7,,1.0
MRY 1990/1,0.29381346702575684,2.0
MRY 1990/3,0.862452507019043,2.0
MRY 1990/4,,1.0
MRY 1990/5,0.6350555419921875,2.0
MRY 1990/6,,1.0
MRY 1990/7,,1.0
MRY 1990/9,0.7262709935506185,3.0
MRY 1991/2,,1.0
MRY 1991/3,,1.0
MRY 1992/3,,1.0
MRY 1992/5,,1.0
MRY 1992/8,0.7157646417617798,2.0
MRY 1992/9,,1.0
MRY 1994/1,,1.0
MRY 1994/4,,1.0
MRY 1994/6,0.833573579788208,2.0
MRY 1994/8,,1.0
MRY 1995/1,0.8668526411056519,2.0
MRY 1995/11,0.8516936302185059,2.0
MRY 1995/7,0.5711183547973633,2.0
MRY 1996/1,,1.0
MRY 1996/10,,1.0
MRY 1996/6,,1.0
MRY 1996/7,,1.0
