,0
liwc_insight_narr_out_prop_6m,19100
liwc_insight_narr_out_prop_12m,19100
liwc_insight_narr_all_prop_1m,19100
liwc_insight_narr_all_prop_3m,19100
liwc_insight_narr_all_prop_6m,19100
liwc_insight_narr_all_prop_12m,19100
liwc_insight_syn_ct_1m,68
liwc_insight_syn_ct_3m,154
liwc_insight_syn_ct_6m,303
liwc_insight_syn_ct_12m,603
liwc_insight_syn_prop_1m,19100
liwc_insight_syn_prop_3m,19100
liwc_insight_syn_prop_6m,19100
liwc_insight_syn_prop_12m,19100
liwc_insight_syn_avg_1m,68
liwc_insight_syn_avg_3m,154
liwc_insight_syn_avg_6m,303
liwc_insight_syn_avg_12m,603
liwc_insight_syn_out_ct_1m,68
liwc_insight_syn_out_ct_3m,154
liwc_insight_syn_out_ct_6m,303
liwc_insight_syn_out_ct_12m,603
liwc_insight_syn_all_ct_1m,68
liwc_insight_syn_all_ct_3m,154
liwc_insight_syn_all_ct_6m,303
liwc_insight_syn_all_ct_12m,603
liwc_insight_syn_out_prop_1m,19100
liwc_insight_syn_out_prop_3m,19100
liwc_insight_syn_out_prop_6m,19100
liwc_insight_syn_out_prop_12m,19100
liwc_insight_syn_all_prop_1m,19100
liwc_insight_syn_all_prop_3m,19100
liwc_insight_syn_all_prop_6m,19100
liwc_insight_syn_all_prop_12m,19100
liwc_insight_call_ct_1m,68
liwc_insight_call_ct_3m,154
liwc_insight_call_ct_6m,303
liwc_insight_call_ct_12m,603
liwc_insight_call_prop_1m,19100
liwc_insight_call_prop_3m,19100
liwc_insight_call_prop_6m,19100
liwc_insight_call_prop_12m,19100
liwc_insight_call_avg_1m,68
liwc_insight_call_avg_3m,154
liwc_insight_call_avg_6m,303
liwc_insight_call_avg_12m,603
liwc_insight_call_out_ct_1m,68
liwc_insight_call_out_ct_3m,154
liwc_insight_call_out_ct_6m,303
liwc_insight_call_out_ct_12m,603
liwc_insight_call_all_ct_1m,68
liwc_insight_call_all_ct_3m,154
liwc_insight_call_all_ct_6m,303
liwc_insight_call_all_ct_12m,603
liwc_insight_call_out_prop_1m,19100
liwc_insight_call_out_prop_3m,19100
liwc_insight_call_out_prop_6m,19100
liwc_insight_call_out_prop_12m,19100
liwc_insight_call_all_prop_1m,19100
liwc_insight_call_all_prop_3m,19100
liwc_insight_call_all_prop_6m,19100
liwc_insight_call_all_prop_12m,19100
liwc_insight_narrsyn_ct_1m,68
liwc_insight_narrsyn_ct_3m,154
liwc_insight_narrsyn_ct_6m,303
liwc_insight_narrsyn_ct_12m,603
liwc_insight_narrsyn_prop_1m,19100
liwc_insight_narrsyn_prop_3m,19100
liwc_insight_narrsyn_prop_6m,19100
liwc_insight_narrsyn_prop_12m,19100
liwc_insight_narrsyn_avg_1m,68
liwc_insight_narrsyn_avg_3m,154
liwc_insight_narrsyn_avg_6m,303
liwc_insight_narrsyn_avg_12m,603
liwc_insight_narrsyn_out_ct_1m,68
liwc_insight_narrsyn_out_ct_3m,154
liwc_insight_narrsyn_out_ct_6m,303
liwc_insight_narrsyn_out_ct_12m,603
liwc_insight_narrsyn_all_ct_1m,68
liwc_insight_narrsyn_all_ct_3m,154
liwc_insight_narrsyn_all_ct_6m,303
liwc_insight_narrsyn_all_ct_12m,603
liwc_insight_narrsyn_out_prop_1m,19100
liwc_insight_narrsyn_out_prop_3m,19100
liwc_insight_narrsyn_out_prop_6m,19100
liwc_insight_narrsyn_out_prop_12m,19100
liwc_insight_narrsyn_all_prop_1m,19100
liwc_insight_narrsyn_all_prop_3m,19100
liwc_insight_narrsyn_all_prop_6m,19100
liwc_insight_narrsyn_all_prop_12m,19100
liwc_insight_all_ct_1m,68
liwc_insight_all_ct_3m,154
liwc_insight_all_ct_6m,303
liwc_insight_all_ct_12m,603
liwc_insight_all_prop_1m,19100
liwc_insight_all_prop_3m,19100
liwc_insight_all_prop_6m,19100
liwc_insight_all_prop_12m,19100
liwc_insight_all_avg_1m,68
liwc_insight_all_avg_3m,154
liwc_insight_all_avg_6m,303
liwc_insight_all_avg_12m,603
liwc_insight_all_out_ct_1m,68
liwc_insight_all_out_ct_3m,154
liwc_insight_all_out_ct_6m,303
liwc_insight_all_out_ct_12m,603
liwc_insight_all_all_ct_1m,68
liwc_insight_all_all_ct_3m,154
liwc_insight_all_all_ct_6m,303
liwc_insight_all_all_ct_12m,603
liwc_insight_all_out_prop_1m,19100
liwc_insight_all_out_prop_3m,19100
liwc_insight_all_out_prop_6m,19100
liwc_insight_all_out_prop_12m,19100
liwc_insight_all_all_prop_1m,19100
liwc_insight_all_all_prop_3m,19100
liwc_insight_all_all_prop_6m,19100
liwc_insight_all_all_prop_12m,19100
liwc_insight_flfrm_narr_ct_1m,68
liwc_insight_flfrm_narr_ct_3m,154
liwc_insight_flfrm_narr_ct_6m,303
liwc_insight_flfrm_narr_ct_12m,603
liwc_insight_flfrm_narr_out_ct_1m,68
liwc_insight_flfrm_narr_out_ct_3m,154
liwc_insight_flfrm_narr_out_ct_6m,303
liwc_insight_flfrm_narr_out_ct_12m,603
liwc_insight_flfrm_narr_all_ct_1m,68
liwc_insight_flfrm_narr_all_ct_3m,154
liwc_insight_flfrm_narr_all_ct_6m,303
liwc_insight_flfrm_narr_all_ct_12m,603
liwc_insight_flfrm_syn_ct_1m,68
liwc_insight_flfrm_syn_ct_3m,154
liwc_insight_flfrm_syn_ct_6m,303
liwc_insight_flfrm_syn_ct_12m,603
liwc_insight_flfrm_syn_out_ct_1m,68
liwc_insight_flfrm_syn_out_ct_3m,154
liwc_insight_flfrm_syn_out_ct_6m,303
liwc_insight_flfrm_syn_out_ct_12m,603
liwc_insight_flfrm_syn_all_ct_1m,68
liwc_insight_flfrm_syn_all_ct_3m,154
liwc_insight_flfrm_syn_all_ct_6m,303
liwc_insight_flfrm_syn_all_ct_12m,603
liwc_insight_flfrm_call_ct_1m,68
liwc_insight_flfrm_call_ct_3m,154
liwc_insight_flfrm_call_ct_6m,303
liwc_insight_flfrm_call_ct_12m,603
liwc_insight_flfrm_call_out_ct_1m,68
liwc_insight_flfrm_call_out_ct_3m,154
liwc_insight_flfrm_call_out_ct_6m,303
liwc_insight_flfrm_call_out_ct_12m,603
liwc_insight_flfrm_call_all_ct_1m,68
liwc_insight_flfrm_call_all_ct_3m,154
liwc_insight_flfrm_call_all_ct_6m,303
liwc_insight_flfrm_call_all_ct_12m,603
liwc_insight_flfrm_narrsyn_ct_1m,68
liwc_insight_flfrm_narrsyn_ct_3m,154
liwc_insight_flfrm_narrsyn_ct_6m,303
liwc_insight_flfrm_narrsyn_ct_12m,603
liwc_insight_flfrm_narrsyn_out_ct_1m,68
liwc_insight_flfrm_narrsyn_out_ct_3m,154
liwc_insight_flfrm_narrsyn_out_ct_6m,303
liwc_insight_flfrm_narrsyn_out_ct_12m,603
liwc_insight_flfrm_narrsyn_all_ct_1m,68
liwc_insight_flfrm_narrsyn_all_ct_3m,154
liwc_insight_flfrm_narrsyn_all_ct_6m,303
liwc_insight_flfrm_narrsyn_all_ct_12m,603
liwc_insight_flfrm_all_ct_1m,68
liwc_insight_flfrm_all_ct_3m,154
liwc_insight_flfrm_all_ct_6m,303
liwc_insight_flfrm_all_ct_12m,603
liwc_insight_flfrm_all_out_ct_1m,68
liwc_insight_flfrm_all_out_ct_3m,154
liwc_insight_flfrm_all_out_ct_6m,303
liwc_insight_flfrm_all_out_ct_12m,603
liwc_insight_flfrm_all_all_ct_1m,68
liwc_insight_flfrm_all_all_ct_3m,154
liwc_insight_flfrm_all_all_ct_6m,303
liwc_insight_flfrm_all_all_ct_12m,603
liwc_quant_narr_ct_1m,68
liwc_quant_narr_ct_3m,154
liwc_quant_narr_ct_6m,303
liwc_quant_narr_ct_12m,603
liwc_quant_narr_prop_1m,19100
liwc_quant_narr_prop_3m,19100
liwc_quant_narr_prop_6m,19100
liwc_quant_narr_prop_12m,19100
liwc_quant_narr_avg_1m,68
liwc_quant_narr_avg_3m,154
liwc_quant_narr_avg_6m,303
liwc_quant_narr_avg_12m,603
liwc_quant_narr_out_ct_1m,68
liwc_quant_narr_out_ct_3m,154
liwc_quant_narr_out_ct_6m,303
liwc_quant_narr_out_ct_12m,603
liwc_quant_narr_all_ct_1m,68
liwc_quant_narr_all_ct_3m,154
liwc_quant_narr_all_ct_6m,303
liwc_quant_narr_all_ct_12m,603
liwc_quant_narr_out_prop_1m,19100
liwc_quant_narr_out_prop_3m,19100
liwc_quant_narr_out_prop_6m,19100
liwc_quant_narr_out_prop_12m,19100
liwc_quant_narr_all_prop_1m,19100
liwc_quant_narr_all_prop_3m,19100
liwc_quant_narr_all_prop_6m,19100
liwc_quant_narr_all_prop_12m,19100
liwc_quant_syn_ct_1m,68
liwc_quant_syn_ct_3m,154
liwc_quant_syn_ct_6m,303
liwc_quant_syn_ct_12m,603
liwc_quant_syn_prop_1m,19100
liwc_quant_syn_prop_3m,19100
liwc_quant_syn_prop_6m,19100
liwc_quant_syn_prop_12m,19100
liwc_quant_syn_avg_1m,68
liwc_quant_syn_avg_3m,154
liwc_quant_syn_avg_6m,303
liwc_quant_syn_avg_12m,603
liwc_quant_syn_out_ct_1m,68
liwc_quant_syn_out_ct_3m,154
liwc_quant_syn_out_ct_6m,303
liwc_quant_syn_out_ct_12m,603
liwc_quant_syn_all_ct_1m,68
liwc_quant_syn_all_ct_3m,154
liwc_quant_syn_all_ct_6m,303
liwc_quant_syn_all_ct_12m,603
liwc_quant_syn_out_prop_1m,19100
liwc_quant_syn_out_prop_3m,19100
liwc_quant_syn_out_prop_6m,19100
liwc_quant_syn_out_prop_12m,19100
liwc_quant_syn_all_prop_1m,19100
liwc_quant_syn_all_prop_3m,19100
liwc_quant_syn_all_prop_6m,19100
liwc_quant_syn_all_prop_12m,19100
liwc_quant_call_ct_1m,68
liwc_quant_call_ct_3m,154
liwc_quant_call_ct_6m,303
liwc_quant_call_ct_12m,603
liwc_quant_call_prop_1m,19100
liwc_quant_call_prop_3m,19100
liwc_quant_call_prop_6m,19100
liwc_quant_call_prop_12m,19100
liwc_quant_call_avg_1m,68
liwc_quant_call_avg_3m,154
liwc_quant_call_avg_6m,303
liwc_quant_call_avg_12m,603
liwc_quant_call_out_ct_1m,68
liwc_quant_call_out_ct_3m,154
liwc_quant_call_out_ct_6m,303
liwc_quant_call_out_ct_12m,603
liwc_quant_call_all_ct_1m,68
liwc_quant_call_all_ct_3m,154
liwc_quant_call_all_ct_6m,303
liwc_quant_call_all_ct_12m,603
liwc_quant_call_out_prop_1m,19100
liwc_quant_call_out_prop_3m,19100
liwc_quant_call_out_prop_6m,19100
liwc_quant_call_out_prop_12m,19100
liwc_quant_call_all_prop_1m,19100
liwc_quant_call_all_prop_3m,19100
liwc_quant_call_all_prop_6m,19100
liwc_quant_call_all_prop_12m,19100
liwc_quant_narrsyn_ct_1m,68
liwc_quant_narrsyn_ct_3m,154
liwc_quant_narrsyn_ct_6m,303
liwc_quant_narrsyn_ct_12m,603
liwc_quant_narrsyn_prop_1m,19100
liwc_quant_narrsyn_prop_3m,19100
liwc_quant_narrsyn_prop_6m,19100
liwc_quant_narrsyn_prop_12m,19100
liwc_quant_narrsyn_avg_1m,68
liwc_quant_narrsyn_avg_3m,154
liwc_quant_narrsyn_avg_6m,303
liwc_quant_narrsyn_avg_12m,603
liwc_quant_narrsyn_out_ct_1m,68
liwc_quant_narrsyn_out_ct_3m,154
liwc_quant_narrsyn_out_ct_6m,303
liwc_quant_narrsyn_out_ct_12m,603
liwc_quant_narrsyn_all_ct_1m,68
liwc_quant_narrsyn_all_ct_3m,154
liwc_quant_narrsyn_all_ct_6m,303
liwc_quant_narrsyn_all_ct_12m,603
liwc_quant_narrsyn_out_prop_1m,19100
liwc_quant_narrsyn_out_prop_3m,19100
liwc_quant_narrsyn_out_prop_6m,19100
liwc_quant_narrsyn_out_prop_12m,19100
liwc_quant_narrsyn_all_prop_1m,19100
liwc_quant_narrsyn_all_prop_3m,19100
liwc_quant_narrsyn_all_prop_6m,19100
liwc_quant_narrsyn_all_prop_12m,19100
liwc_quant_all_ct_1m,68
liwc_quant_all_ct_3m,154
liwc_quant_all_ct_6m,303
liwc_quant_all_ct_12m,603
liwc_quant_all_prop_1m,19100
liwc_quant_all_prop_3m,19100
liwc_quant_all_prop_6m,19100
liwc_quant_all_prop_12m,19100
liwc_quant_all_avg_1m,68
liwc_quant_all_avg_3m,154
liwc_quant_all_avg_6m,303
liwc_quant_all_avg_12m,603
liwc_quant_all_out_ct_1m,68
liwc_quant_all_out_ct_3m,154
liwc_quant_all_out_ct_6m,303
liwc_quant_all_out_ct_12m,603
liwc_quant_all_all_ct_1m,68
liwc_quant_all_all_ct_3m,154
liwc_quant_all_all_ct_6m,303
liwc_quant_all_all_ct_12m,603
liwc_quant_all_out_prop_1m,19100
liwc_quant_all_out_prop_3m,19100
liwc_quant_all_out_prop_6m,19100
liwc_quant_all_out_prop_12m,19100
liwc_quant_all_all_prop_1m,19100
liwc_quant_all_all_prop_3m,19100
liwc_quant_all_all_prop_6m,19100
liwc_quant_all_all_prop_12m,19100
liwc_quant_flfrm_narr_ct_1m,68
liwc_quant_flfrm_narr_ct_3m,154
liwc_quant_flfrm_narr_ct_6m,303
liwc_quant_flfrm_narr_ct_12m,603
liwc_quant_flfrm_narr_out_ct_1m,68
liwc_quant_flfrm_narr_out_ct_3m,154
liwc_quant_flfrm_narr_out_ct_6m,303
liwc_quant_flfrm_narr_out_ct_12m,603
liwc_quant_flfrm_narr_all_ct_1m,68
liwc_quant_flfrm_narr_all_ct_3m,154
liwc_quant_flfrm_narr_all_ct_6m,303
liwc_quant_flfrm_narr_all_ct_12m,603
liwc_quant_flfrm_syn_ct_1m,68
liwc_quant_flfrm_syn_ct_3m,154
liwc_quant_flfrm_syn_ct_6m,303
liwc_quant_flfrm_syn_ct_12m,603
liwc_quant_flfrm_syn_out_ct_1m,68
liwc_quant_flfrm_syn_out_ct_3m,154
liwc_quant_flfrm_syn_out_ct_6m,303
liwc_quant_flfrm_syn_out_ct_12m,603
liwc_quant_flfrm_syn_all_ct_1m,68
liwc_quant_flfrm_syn_all_ct_3m,154
liwc_quant_flfrm_syn_all_ct_6m,303
liwc_quant_flfrm_syn_all_ct_12m,603
liwc_quant_flfrm_call_ct_1m,68
liwc_quant_flfrm_call_ct_3m,154
liwc_quant_flfrm_call_ct_6m,303
liwc_quant_flfrm_call_ct_12m,603
liwc_quant_flfrm_call_out_ct_1m,68
liwc_quant_flfrm_call_out_ct_3m,154
liwc_quant_flfrm_call_out_ct_6m,303
liwc_quant_flfrm_call_out_ct_12m,603
liwc_quant_flfrm_call_all_ct_1m,68
liwc_quant_flfrm_call_all_ct_3m,154
liwc_quant_flfrm_call_all_ct_6m,303
liwc_quant_flfrm_call_all_ct_12m,603
liwc_quant_flfrm_narrsyn_ct_1m,68
liwc_quant_flfrm_narrsyn_ct_3m,154
liwc_quant_flfrm_narrsyn_ct_6m,303
liwc_quant_flfrm_narrsyn_ct_12m,603
liwc_quant_flfrm_narrsyn_out_ct_1m,68
liwc_quant_flfrm_narrsyn_out_ct_3m,154
liwc_quant_flfrm_narrsyn_out_ct_6m,303
liwc_quant_flfrm_narrsyn_out_ct_12m,603
liwc_quant_flfrm_narrsyn_all_ct_1m,68
liwc_quant_flfrm_narrsyn_all_ct_3m,154
liwc_quant_flfrm_narrsyn_all_ct_6m,303
liwc_quant_flfrm_narrsyn_all_ct_12m,603
liwc_quant_flfrm_all_ct_1m,68
liwc_quant_flfrm_all_ct_3m,154
liwc_quant_flfrm_all_ct_6m,303
liwc_quant_flfrm_all_ct_12m,603
liwc_quant_flfrm_all_out_ct_1m,68
liwc_quant_flfrm_all_out_ct_3m,154
liwc_quant_flfrm_all_out_ct_6m,303
liwc_quant_flfrm_all_out_ct_12m,603
liwc_quant_flfrm_all_all_ct_1m,68
liwc_quant_flfrm_all_all_ct_3m,154
liwc_quant_flfrm_all_all_ct_6m,303
liwc_quant_flfrm_all_all_ct_12m,603
liwc_pronoun_narr_ct_1m,68
liwc_pronoun_narr_ct_3m,154
liwc_pronoun_narr_ct_6m,303
liwc_pronoun_narr_ct_12m,603
liwc_pronoun_narr_prop_1m,19100
liwc_pronoun_narr_prop_3m,19100
liwc_pronoun_narr_prop_6m,19100
liwc_pronoun_narr_prop_12m,19100
liwc_pronoun_narr_avg_1m,68
liwc_pronoun_narr_avg_3m,154
liwc_pronoun_narr_avg_6m,303
liwc_pronoun_narr_avg_12m,603
liwc_pronoun_narr_out_ct_1m,68
liwc_pronoun_narr_out_ct_3m,154
liwc_pronoun_narr_out_ct_6m,303
liwc_pronoun_narr_out_ct_12m,603
liwc_pronoun_narr_all_ct_1m,68
liwc_pronoun_narr_all_ct_3m,154
liwc_pronoun_narr_all_ct_6m,303
liwc_pronoun_narr_all_ct_12m,603
liwc_pronoun_narr_out_prop_1m,19100
liwc_pronoun_narr_out_prop_3m,19100
liwc_pronoun_narr_out_prop_6m,19100
liwc_pronoun_narr_out_prop_12m,19100
liwc_pronoun_narr_all_prop_1m,19100
liwc_pronoun_narr_all_prop_3m,19100
liwc_pronoun_narr_all_prop_6m,19100
liwc_pronoun_narr_all_prop_12m,19100
liwc_pronoun_syn_ct_1m,68
liwc_pronoun_syn_ct_3m,154
liwc_pronoun_syn_ct_6m,303
liwc_pronoun_syn_ct_12m,603
liwc_pronoun_syn_prop_1m,19100
liwc_pronoun_syn_prop_3m,19100
liwc_pronoun_syn_prop_6m,19100
liwc_pronoun_syn_prop_12m,19100
liwc_pronoun_syn_avg_1m,68
liwc_pronoun_syn_avg_3m,154
liwc_pronoun_syn_avg_6m,303
liwc_pronoun_syn_avg_12m,603
liwc_pronoun_syn_out_ct_1m,68
liwc_pronoun_syn_out_ct_3m,154
liwc_pronoun_syn_out_ct_6m,303
liwc_pronoun_syn_out_ct_12m,603
liwc_pronoun_syn_all_ct_1m,68
liwc_pronoun_syn_all_ct_3m,154
liwc_pronoun_syn_all_ct_6m,303
liwc_pronoun_syn_all_ct_12m,603
liwc_pronoun_syn_out_prop_1m,19100
liwc_pronoun_syn_out_prop_3m,19100
liwc_pronoun_syn_out_prop_6m,19100
liwc_pronoun_syn_out_prop_12m,19100
liwc_pronoun_syn_all_prop_1m,19100
liwc_pronoun_syn_all_prop_3m,19100
liwc_pronoun_syn_all_prop_6m,19100
liwc_pronoun_syn_all_prop_12m,19100
liwc_pronoun_call_ct_1m,68
liwc_pronoun_call_ct_3m,154
liwc_pronoun_call_ct_6m,303
liwc_pronoun_call_ct_12m,603
liwc_pronoun_call_prop_1m,19100
liwc_pronoun_call_prop_3m,19100
liwc_pronoun_call_prop_6m,19100
liwc_pronoun_call_prop_12m,19100
liwc_pronoun_call_avg_1m,68
liwc_pronoun_call_avg_3m,154
liwc_pronoun_call_avg_6m,303
liwc_pronoun_call_avg_12m,603
liwc_pronoun_call_out_ct_1m,68
liwc_pronoun_call_out_ct_3m,154
liwc_pronoun_call_out_ct_6m,303
liwc_pronoun_call_out_ct_12m,603
liwc_pronoun_call_all_ct_1m,68
liwc_pronoun_call_all_ct_3m,154
liwc_pronoun_call_all_ct_6m,303
liwc_pronoun_call_all_ct_12m,603
liwc_pronoun_call_out_prop_1m,19100
liwc_pronoun_call_out_prop_3m,19100
liwc_pronoun_call_out_prop_6m,19100
liwc_pronoun_call_out_prop_12m,19100
liwc_pronoun_call_all_prop_1m,19100
liwc_pronoun_call_all_prop_3m,19100
liwc_pronoun_call_all_prop_6m,19100
liwc_pronoun_call_all_prop_12m,19100
liwc_pronoun_narrsyn_ct_1m,68
liwc_pronoun_narrsyn_ct_3m,154
liwc_pronoun_narrsyn_ct_6m,303
liwc_pronoun_narrsyn_ct_12m,603
liwc_pronoun_narrsyn_prop_1m,19100
liwc_pronoun_narrsyn_prop_3m,19100
liwc_pronoun_narrsyn_prop_6m,19100
liwc_pronoun_narrsyn_prop_12m,19100
liwc_pronoun_narrsyn_avg_1m,68
liwc_pronoun_narrsyn_avg_3m,154
liwc_pronoun_narrsyn_avg_6m,303
liwc_pronoun_narrsyn_avg_12m,603
liwc_pronoun_narrsyn_out_ct_1m,68
liwc_pronoun_narrsyn_out_ct_3m,154
liwc_pronoun_narrsyn_out_ct_6m,303
liwc_pronoun_narrsyn_out_ct_12m,603
liwc_pronoun_narrsyn_all_ct_1m,68
liwc_pronoun_narrsyn_all_ct_3m,154
liwc_pronoun_narrsyn_all_ct_6m,303
liwc_pronoun_narrsyn_all_ct_12m,603
liwc_pronoun_narrsyn_out_prop_1m,19100
liwc_pronoun_narrsyn_out_prop_3m,19100
liwc_pronoun_narrsyn_out_prop_6m,19100
liwc_pronoun_narrsyn_out_prop_12m,19100
liwc_pronoun_narrsyn_all_prop_1m,19100
liwc_pronoun_narrsyn_all_prop_3m,19100
liwc_pronoun_narrsyn_all_prop_6m,19100
liwc_pronoun_narrsyn_all_prop_12m,19100
liwc_pronoun_all_ct_1m,68
liwc_pronoun_all_ct_3m,154
liwc_pronoun_all_ct_6m,303
liwc_pronoun_all_ct_12m,603
liwc_pronoun_all_prop_1m,19100
liwc_pronoun_all_prop_3m,19100
liwc_pronoun_all_prop_6m,19100
liwc_pronoun_all_prop_12m,19100
liwc_pronoun_all_avg_1m,68
liwc_pronoun_all_avg_3m,154
liwc_pronoun_all_avg_6m,303
liwc_pronoun_all_avg_12m,603
liwc_pronoun_all_out_ct_1m,68
liwc_pronoun_all_out_ct_3m,154
liwc_pronoun_all_out_ct_6m,303
liwc_pronoun_all_out_ct_12m,603
liwc_pronoun_all_all_ct_1m,68
liwc_pronoun_all_all_ct_3m,154
liwc_pronoun_all_all_ct_6m,303
liwc_pronoun_all_all_ct_12m,603
liwc_pronoun_all_out_prop_1m,19100
liwc_pronoun_all_out_prop_3m,19100
liwc_pronoun_all_out_prop_6m,19100
liwc_pronoun_all_out_prop_12m,19100
liwc_pronoun_all_all_prop_1m,19100
liwc_pronoun_all_all_prop_3m,19100
liwc_pronoun_all_all_prop_6m,19100
liwc_pronoun_all_all_prop_12m,19100
liwc_pronoun_flfrm_narr_ct_1m,68
liwc_pronoun_flfrm_narr_ct_3m,154
liwc_pronoun_flfrm_narr_ct_6m,303
liwc_pronoun_flfrm_narr_ct_12m,603
liwc_pronoun_flfrm_narr_out_ct_1m,68
liwc_pronoun_flfrm_narr_out_ct_3m,154
liwc_pronoun_flfrm_narr_out_ct_6m,303
liwc_pronoun_flfrm_narr_out_ct_12m,603
liwc_pronoun_flfrm_narr_all_ct_1m,68
liwc_pronoun_flfrm_narr_all_ct_3m,154
liwc_pronoun_flfrm_narr_all_ct_6m,303
liwc_pronoun_flfrm_narr_all_ct_12m,603
liwc_pronoun_flfrm_syn_ct_1m,68
liwc_pronoun_flfrm_syn_ct_3m,154
liwc_pronoun_flfrm_syn_ct_6m,303
liwc_pronoun_flfrm_syn_ct_12m,603
liwc_pronoun_flfrm_syn_out_ct_1m,68
liwc_pronoun_flfrm_syn_out_ct_3m,154
liwc_pronoun_flfrm_syn_out_ct_6m,303
liwc_pronoun_flfrm_syn_out_ct_12m,603
liwc_pronoun_flfrm_syn_all_ct_1m,68
liwc_pronoun_flfrm_syn_all_ct_3m,154
liwc_pronoun_flfrm_syn_all_ct_6m,303
liwc_pronoun_flfrm_syn_all_ct_12m,603
liwc_pronoun_flfrm_call_ct_1m,68
liwc_pronoun_flfrm_call_ct_3m,154
liwc_pronoun_flfrm_call_ct_6m,303
liwc_pronoun_flfrm_call_ct_12m,603
liwc_pronoun_flfrm_call_out_ct_1m,68
liwc_pronoun_flfrm_call_out_ct_3m,154
liwc_pronoun_flfrm_call_out_ct_6m,303
liwc_pronoun_flfrm_call_out_ct_12m,603
liwc_pronoun_flfrm_call_all_ct_1m,68
liwc_pronoun_flfrm_call_all_ct_3m,154
liwc_pronoun_flfrm_call_all_ct_6m,303
liwc_pronoun_flfrm_call_all_ct_12m,603
liwc_pronoun_flfrm_narrsyn_ct_1m,68
liwc_pronoun_flfrm_narrsyn_ct_3m,154
liwc_pronoun_flfrm_narrsyn_ct_6m,303
liwc_pronoun_flfrm_narrsyn_ct_12m,603
liwc_pronoun_flfrm_narrsyn_out_ct_1m,68
liwc_pronoun_flfrm_narrsyn_out_ct_3m,154
liwc_pronoun_flfrm_narrsyn_out_ct_6m,303
liwc_pronoun_flfrm_narrsyn_out_ct_12m,603
liwc_pronoun_flfrm_narrsyn_all_ct_1m,68
liwc_pronoun_flfrm_narrsyn_all_ct_3m,154
liwc_pronoun_flfrm_narrsyn_all_ct_6m,303
liwc_pronoun_flfrm_narrsyn_all_ct_12m,603
liwc_pronoun_flfrm_all_ct_1m,68
liwc_pronoun_flfrm_all_ct_3m,154
liwc_pronoun_flfrm_all_ct_6m,303
liwc_pronoun_flfrm_all_ct_12m,603
liwc_pronoun_flfrm_all_out_ct_1m,68
liwc_pronoun_flfrm_all_out_ct_3m,154
liwc_pronoun_flfrm_all_out_ct_6m,303
liwc_pronoun_flfrm_all_out_ct_12m,603
liwc_pronoun_flfrm_all_all_ct_1m,68
liwc_pronoun_flfrm_all_all_ct_3m,154
liwc_pronoun_flfrm_all_all_ct_6m,303
liwc_pronoun_flfrm_all_all_ct_12m,603
liwc_ppron_narr_ct_1m,68
liwc_ppron_narr_ct_3m,154
liwc_ppron_narr_ct_6m,303
liwc_ppron_narr_ct_12m,603
liwc_ppron_narr_prop_1m,19100
liwc_ppron_narr_prop_3m,19100
liwc_ppron_narr_prop_6m,19100
liwc_ppron_narr_prop_12m,19100
liwc_ppron_narr_avg_1m,68
liwc_ppron_narr_avg_3m,154
liwc_ppron_narr_avg_6m,303
liwc_ppron_narr_avg_12m,603
liwc_ppron_narr_out_ct_1m,68
liwc_ppron_narr_out_ct_3m,154
liwc_ppron_narr_out_ct_6m,303
liwc_ppron_narr_out_ct_12m,603
liwc_ppron_narr_all_ct_1m,68
liwc_ppron_narr_all_ct_3m,154
liwc_ppron_narr_all_ct_6m,303
liwc_ppron_narr_all_ct_12m,603
liwc_ppron_narr_out_prop_1m,19100
liwc_ppron_narr_out_prop_3m,19100
liwc_ppron_narr_out_prop_6m,19100
liwc_ppron_narr_out_prop_12m,19100
liwc_ppron_narr_all_prop_1m,19100
liwc_ppron_narr_all_prop_3m,19100
liwc_ppron_narr_all_prop_6m,19100
liwc_ppron_narr_all_prop_12m,19100
liwc_ppron_syn_ct_1m,68
liwc_ppron_syn_ct_3m,154
liwc_ppron_syn_ct_6m,303
liwc_ppron_syn_ct_12m,603
liwc_ppron_syn_prop_1m,19100
liwc_ppron_syn_prop_3m,19100
liwc_ppron_syn_prop_6m,19100
liwc_ppron_syn_prop_12m,19100
liwc_ppron_syn_avg_1m,68
liwc_ppron_syn_avg_3m,154
liwc_ppron_syn_avg_6m,303
liwc_ppron_syn_avg_12m,603
liwc_ppron_syn_out_ct_1m,68
liwc_ppron_syn_out_ct_3m,154
liwc_ppron_syn_out_ct_6m,303
liwc_ppron_syn_out_ct_12m,603
liwc_ppron_syn_all_ct_1m,68
liwc_ppron_syn_all_ct_3m,154
liwc_ppron_syn_all_ct_6m,303
liwc_ppron_syn_all_ct_12m,603
liwc_ppron_syn_out_prop_1m,19100
liwc_ppron_syn_out_prop_3m,19100
liwc_ppron_syn_out_prop_6m,19100
liwc_ppron_syn_out_prop_12m,19100
liwc_ppron_syn_all_prop_1m,19100
liwc_ppron_syn_all_prop_3m,19100
liwc_ppron_syn_all_prop_6m,19100
liwc_ppron_syn_all_prop_12m,19100
liwc_ppron_call_ct_1m,68
liwc_ppron_call_ct_3m,154
liwc_ppron_call_ct_6m,303
liwc_ppron_call_ct_12m,603
liwc_ppron_call_prop_1m,19100
liwc_ppron_call_prop_3m,19100
liwc_ppron_call_prop_6m,19100
